order_id,customer_id,product_id,product_name,product_category,price,datetime,customer_name,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason,qty,payment_type
411,6,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-09-12T09:44:20.000-05:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000411,N,Insufficient Funds,1.0,Internet Banking
412,17,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-07-30T21:23:26.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000412,N,Insufficient Funds,4.0,Card
413,15,17,Kids Bunk Bed,Kids Furniture,249.99,2021-12-05T17:40:34.000-06:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000413,N,Insufficient Funds,3.0,Internet Banking
414,6,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-03-17T07:37:04.000-05:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000000414,N,Insufficient Funds,2.0,UPI
415,4,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-03-25T20:48:07.000-05:00,Daniel Brown,Australia,Melbourne,TimelessHomeStyles.com,CODE000000000415,N,Network Error,1.0,Internet Banking
416,14,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-11-14T18:49:54.000-06:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000416,N,Network Error,5.0,Card
417,7,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-10-27T09:04:51.000-05:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000000417,Y,SUCCESS,5.0,Internet Banking
418,3,11,Vanity Dresser,Bedroom Furniture,189.99,2021-07-01T19:23:36.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000000418,N,Insufficient Funds,3.0,Internet Banking
419,12,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-04-22T05:12:38.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000000419,N,Insufficient Funds,4.0,Internet Banking
420,6,11,Vanity Dresser,Bedroom Furniture,189.99,2020-10-09T17:04:50.000-05:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000420,Y,SUCCESS,4.0,Card
421,1,11,Vanity Dresser,Bedroom Furniture,189.99,2020-08-23T15:37:15.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000421,N,Insufficient Funds,3.0,Internet Banking
422,5,20,Standing Desk,Home Office Furniture,249.99,2020-11-23T18:05:28.000-06:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000000422,Y,SUCCESS,3.0,Internet Banking
423,20,12,Upholstered Bench,Entryway Furniture,99.99,2021-03-30T04:53:01.000-05:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000000423,N,Network Error,28.0,Internet Banking
424,18,14,TV Stand,Living Room Furniture,89.99,2020-10-05T22:15:25.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000000424,Y,SUCCESS,5.0,Internet Banking
425,18,14,TV Stand,Living Room Furniture,89.99,2020-08-14T13:01:21.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000000425,Y,SUCCESS,2.0,Internet Banking
426,15,5,Oak Dining Table,Dining Room Furniture,399.99,2021-07-24T15:01:14.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000000426,N,Insufficient Funds,2.0,Internet Banking
427,17,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-07-14T04:52:58.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000427,N,Insufficient Funds,2.0,Card
428,2,20,Standing Desk,Home Office Furniture,249.99,2021-09-02T16:31:51.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000000428,Y,SUCCESS,10.0,Internet Banking
429,1,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-27T20:48:48.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000429,Y,SUCCESS,4.0,Internet Banking
430,6,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-03-22T15:20:53.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000000430,Y,SUCCESS,1.0,Internet Banking
431,7,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-08-14T14:11:34.000-05:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000000431,Y,SUCCESS,3.0,Internet Banking
432,19,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-12-28T23:27:15.000-06:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000000432,Y,SUCCESS,1.0,UPI
433,14,8,Modular Bookcase,Home Office Furniture,199.99,2021-10-16T11:37:40.000-05:00,Nathan King,Canada,Calgary,CozyCornerDecor.com,CODE000000000433,Y,SUCCESS,2.0,Internet Banking
434,4,4,Recliner Chair,Living Room Furniture,249.99,2020-12-04T23:36:03.000-06:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000434,Y,SUCCESS,4.0,Card
435,16,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-10-07T21:18:21.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000435,Y,SUCCESS,3.0,Card
436,19,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-04-14T23:00:14.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000000436,Y,SUCCESS,3.0,Card
437,18,11,Vanity Dresser,Bedroom Furniture,189.99,2021-06-16T11:31:46.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000000437,Y,SUCCESS,2.0,Internet Banking
438,15,5,Oak Dining Table,Dining Room Furniture,399.99,2020-03-22T06:25:54.000-05:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000000438,Y,SUCCESS,2.0,Internet Banking
439,14,8,Modular Bookcase,Home Office Furniture,199.99,2020-01-12T20:30:55.000-06:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000439,N,Insufficient Funds,4.0,Internet Banking
440,17,20,Standing Desk,Home Office Furniture,249.99,2021-07-25T02:00:47.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000000440,Y,SUCCESS,5.0,Internet Banking
441,7,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-12-10T17:26:59.000-06:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000441,N,Insufficient Funds,3.0,Internet Banking
442,20,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-06-02T07:21:05.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000000442,N,Network Error,25.0,Internet Banking
443,1,5,Oak Dining Table,Dining Room Furniture,399.99,2021-09-16T01:04:18.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000443,N,Network Error,5.0,Internet Banking
444,5,11,Vanity Dresser,Bedroom Furniture,189.99,2021-01-23T09:37:51.000-06:00,Eva Garcia,Germany,Cologne,CozyCornerDecor.com,CODE000000000444,N,Network Error,4.0,Internet Banking
445,13,14,TV Stand,Living Room Furniture,89.99,2020-08-11T10:51:17.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000445,N,Insufficient Funds,20.0,Internet Banking
446,10,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-01-21T03:51:40.000-06:00,Jack Lewis,Australia,Perth,HomeHavenFurniture.com,CODE000000000446,N,Network Error,2.0,Internet Banking
447,4,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-08-21T09:27:43.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000000447,N,Insufficient Funds,4.0,Internet Banking
448,8,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-12-23T13:25:36.000-06:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000000448,N,Network Error,20.0,Internet Banking
449,12,17,Kids Bunk Bed,Kids Furniture,249.99,2021-10-02T04:37:23.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000000449,N,Insufficient Funds,3.0,Internet Banking
450,14,12,Upholstered Bench,Entryway Furniture,99.99,2021-08-28T13:38:52.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000450,N,Insufficient Funds,1.0,Internet Banking
451,5,8,Modular Bookcase,Home Office Furniture,199.99,2021-10-21T20:58:08.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000000451,Y,SUCCESS,2.0,Internet Banking
452,19,8,Modular Bookcase,Home Office Furniture,199.99,2021-05-23T23:47:18.000-05:00,Sam Phillips,Canada,Montreal,CozyCornerDecor.com,CODE000000000452,N,Insufficient Funds,1.0,Internet Banking
453,11,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-09-24T17:57:43.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000453,Y,SUCCESS,4.0,Internet Banking
454,14,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-06-13T04:08:59.000-05:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000000454,N,Insufficient Funds,5.0,UPI
455,12,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-02-18T20:16:30.000-06:00,Liam Walker,Australia,Adelaide,CozyCornerDecor.com,CODE000000000455,N,Network Error,4.0,Card
456,7,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-06-11T22:41:11.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000000456,N,Insufficient Funds,1.0,Internet Banking
457,9,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-01-30T12:14:13.000-06:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000000457,Y,SUCCESS,4.0,Internet Banking
458,3,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-10-23T17:28:12.000-05:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000000458,Y,SUCCESS,2.0,Internet Banking
459,11,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-09-14T02:27:17.000-05:00,Karen Young,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000000459,Y,SUCCESS,2.0,Card
460,12,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-07-08T00:02:45.000-05:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000000460,Y,SUCCESS,4.0,Internet Banking
461,16,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-01-01T19:21:29.000-06:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000000461,N,Insufficient Funds,2.0,Internet Banking
462,8,13,Glass Console Table,Entryway Furniture,129.99,2021-04-19T07:28:19.000-05:00,Harry Martinez,Canada,Vancouver,CozyCornerDecor.com,CODE000000000462,N,Insufficient Funds,35.0,Internet Banking
463,9,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-08-20T20:22:06.000-05:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000000463,Y,SUCCESS,3.0,Internet Banking
464,13,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-04-05T14:40:46.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000000464,Y,SUCCESS,25.0,Internet Banking
465,19,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-03-23T22:57:24.000-05:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000000465,Y,SUCCESS,4.0,Internet Banking
466,6,17,Kids Bunk Bed,Kids Furniture,249.99,2021-07-12T11:11:37.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000000466,Y,SUCCESS,1.0,Internet Banking
467,20,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-08-18T01:04:13.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000000467,N,Network Error,15.0,Internet Banking
468,13,13,Glass Console Table,Entryway Furniture,129.99,2020-08-10T00:16:11.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000000468,N,Insufficient Funds,10.0,Internet Banking
469,13,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-11-20T09:01:05.000-06:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000469,Y,SUCCESS,20.0,Internet Banking
470,7,5,Oak Dining Table,Dining Room Furniture,399.99,2020-04-29T17:06:46.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000470,Y,SUCCESS,2.0,Internet Banking
471,8,12,Upholstered Bench,Entryway Furniture,99.99,2020-06-14T17:32:49.000-05:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000000471,N,Network Error,5.0,Card
472,7,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-05-26T13:58:02.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000000472,Y,SUCCESS,3.0,Internet Banking
473,12,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-07-04T03:41:07.000-05:00,Liam Walker,Australia,Adelaide,CozyCornerDecor.com,CODE000000000473,N,Network Error,5.0,Card
474,16,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-07-24T09:46:08.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000474,Y,SUCCESS,2.0,Internet Banking
475,10,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-10-13T07:44:26.000-05:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000000475,Y,SUCCESS,2.0,Internet Banking
476,1,11,Vanity Dresser,Bedroom Furniture,189.99,2021-01-10T17:40:48.000-06:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000476,N,Insufficient Funds,2.0,Internet Banking
477,11,14,TV Stand,Living Room Furniture,89.99,2020-09-22T06:13:42.000-05:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000000477,N,Network Error,1.0,Internet Banking
478,3,5,Oak Dining Table,Dining Room Furniture,399.99,2021-09-21T04:33:01.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000000478,Y,SUCCESS,5.0,Internet Banking
479,6,12,Upholstered Bench,Entryway Furniture,99.99,2020-03-03T12:51:12.000-06:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000000479,Y,SUCCESS,1.0,Internet Banking
480,19,11,Vanity Dresser,Bedroom Furniture,189.99,2021-02-08T22:47:22.000-06:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000000480,N,Insufficient Funds,4.0,Internet Banking
481,2,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-20T20:02:46.000-06:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000000481,N,Network Error,21.0,Internet Banking
482,20,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-03-11T16:50:21.000-06:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000000482,N,Network Error,10.0,Internet Banking
483,2,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-04-23T19:25:10.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000000483,Y,SUCCESS,24.0,Internet Banking
484,3,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-01-17T12:01:45.000-06:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000000484,N,Network Error,2.0,Card
485,17,11,Vanity Dresser,Bedroom Furniture,189.99,2021-01-22T08:46:05.000-06:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000000485,Y,SUCCESS,3.0,Internet Banking
486,18,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-01-08T20:31:32.000-06:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000000486,Y,SUCCESS,4.0,Internet Banking
487,4,13,Glass Console Table,Entryway Furniture,129.99,2020-10-13T10:53:01.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000487,N,Network Error,3.0,Internet Banking
488,16,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-07-26T11:08:41.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000488,Y,SUCCESS,3.0,Card
489,17,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-08-07T21:47:11.000-05:00,Quinn Baker,Australia,Perth,HomeHavenFurniture.com,CODE000000000489,Y,SUCCESS,1.0,Internet Banking
490,11,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-24T01:33:32.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000490,N,Insufficient Funds,4.0,Internet Banking
491,7,5,Oak Dining Table,Dining Room Furniture,399.99,2021-04-07T00:32:59.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000491,N,Network Error,4.0,Card
492,17,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-02-12T13:32:16.000-06:00,Quinn Baker,Australia,Perth,CozyCornerDecor.com,CODE000000000492,Y,SUCCESS,3.0,Internet Banking
493,9,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-03-17T05:54:46.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000000493,Y,SUCCESS,4.0,Internet Banking
494,20,20,Standing Desk,Home Office Furniture,249.99,2020-03-04T03:24:24.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000000494,Y,SUCCESS,5.0,Card
495,16,13,Glass Console Table,Entryway Furniture,129.99,2021-06-21T09:44:17.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000000495,N,Network Error,4.0,Internet Banking
496,5,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-05-21T22:58:10.000-05:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000000496,Y,SUCCESS,4.0,Internet Banking
497,15,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-05-17T01:59:08.000-05:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000000497,N,Insufficient Funds,1.0,Internet Banking
498,16,8,Modular Bookcase,Home Office Furniture,199.99,2020-12-18T16:44:58.000-06:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000000498,N,Insufficient Funds,4.0,Card
499,1,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-09-07T14:10:11.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000000499,N,Insufficient Funds,4.0,Internet Banking
500,17,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-09T04:37:26.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000000500,Y,SUCCESS,2.0,Internet Banking
501,14,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-11-06T12:20:32.000-05:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000000501,Y,SUCCESS,4.0,Card
502,3,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-08-09T16:31:35.000-05:00,Catherine Lee,Canada,Toronto,HomeHavenFurniture.com,CODE000000000502,Y,SUCCESS,4.0,Internet Banking
503,20,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-02-19T08:12:07.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000000503,Y,SUCCESS,25.0,Internet Banking
504,19,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-10-21T07:35:31.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000000504,Y,SUCCESS,2.0,Internet Banking
505,4,8,Modular Bookcase,Home Office Furniture,199.99,2021-06-26T02:41:32.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000000505,Y,SUCCESS,3.0,Card
506,6,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-11-12T03:56:41.000-06:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000000506,Y,SUCCESS,2.0,Card
507,11,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-05-26T15:08:32.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000507,N,Insufficient Funds,5.0,Card
508,1,20,Standing Desk,Home Office Furniture,249.99,2021-10-26T15:26:35.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000508,N,Network Error,3.0,Internet Banking
509,19,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-02-05T13:45:45.000-06:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000000509,N,Insufficient Funds,1.0,Internet Banking
510,13,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-01-07T14:20:23.000-06:00,Mona Hall,Germany,Berlin,CozyCornerDecor.com,CODE000000000510,N,Insufficient Funds,16.0,Internet Banking
511,18,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-03-03T20:48:33.000-06:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000000511,N,Network Error,5.0,Card
512,6,20,Standing Desk,Home Office Furniture,249.99,2021-01-17T04:36:33.000-06:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000000512,N,Network Error,2.0,Card
513,12,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-02-19T18:06:41.000-06:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000000513,Y,SUCCESS,3.0,Card
514,7,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-02-16T17:54:08.000-06:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000000514,Y,SUCCESS,3.0,Internet Banking
515,18,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-10-13T02:34:32.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000000515,Y,SUCCESS,2.0,Internet Banking
516,2,5,Oak Dining Table,Dining Room Furniture,399.99,2021-10-24T07:08:35.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000000516,Y,SUCCESS,24.0,UPI
517,1,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-12-04T11:27:48.000-06:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000517,Y,SUCCESS,4.0,UPI
518,13,8,Modular Bookcase,Home Office Furniture,199.99,2021-06-11T21:19:08.000-05:00,Mona Hall,Germany,Berlin,CozyCornerDecor.com,CODE000000000518,Y,SUCCESS,5.0,Card
519,11,14,TV Stand,Living Room Furniture,89.99,2020-11-30T02:10:57.000-06:00,Karen Young,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000000519,N,Network Error,4.0,Card
520,18,20,Standing Desk,Home Office Furniture,249.99,2020-10-05T04:02:59.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000000520,Y,SUCCESS,1.0,Card
521,3,8,Modular Bookcase,Home Office Furniture,199.99,2020-09-01T13:05:17.000-05:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000000521,N,Insufficient Funds,1.0,Internet Banking
522,9,17,Kids Bunk Bed,Kids Furniture,249.99,2020-08-12T06:18:32.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000522,N,Network Error,2.0,UPI
523,16,5,Oak Dining Table,Dining Room Furniture,399.99,2021-07-17T17:34:52.000-05:00,Peter Adams,Australia,Perth,TimelessHomeStyles.com,CODE000000000523,Y,SUCCESS,2.0,Internet Banking
524,2,12,Upholstered Bench,Entryway Furniture,99.99,2021-01-31T11:07:09.000-06:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000000524,N,Network Error,21.0,Card
525,14,17,Kids Bunk Bed,Kids Furniture,249.99,2021-05-01T07:11:04.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000525,Y,SUCCESS,3.0,UPI
526,2,13,Glass Console Table,Entryway Furniture,129.99,2021-12-14T17:36:06.000-06:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000000526,Y,SUCCESS,28.0,Card
527,13,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-05-15T17:12:18.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000000527,N,Insufficient Funds,30.0,Internet Banking
528,13,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-05-18T00:33:26.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000528,N,Insufficient Funds,5.0,Internet Banking
529,15,11,Vanity Dresser,Bedroom Furniture,189.99,2021-02-28T03:26:03.000-06:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000000529,Y,SUCCESS,4.0,Internet Banking
530,15,12,Upholstered Bench,Entryway Furniture,99.99,2020-05-18T13:20:39.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000530,Y,SUCCESS,5.0,Card
531,1,11,Vanity Dresser,Bedroom Furniture,189.99,2021-05-29T01:44:50.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000000531,Y,SUCCESS,3.0,Card
532,2,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-08-06T23:07:57.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000000532,Y,SUCCESS,20.0,Card
533,19,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-12-06T02:28:15.000-06:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000000533,Y,SUCCESS,5.0,Internet Banking
534,9,4,Recliner Chair,Living Room Furniture,249.99,2020-02-26T17:02:25.000-06:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000534,N,Network Error,4.0,Internet Banking
535,14,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-05-06T04:44:48.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000535,Y,SUCCESS,2.0,Card
536,13,13,Glass Console Table,Entryway Furniture,129.99,2020-04-12T02:26:58.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000536,Y,SUCCESS,15.0,Card
537,12,20,Standing Desk,Home Office Furniture,249.99,2020-04-08T15:00:46.000-05:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000000537,N,Network Error,3.0,Card
538,20,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-05-03T07:55:32.000-05:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000000538,N,Network Error,25.0,Internet Banking
539,20,4,Recliner Chair,Living Room Furniture,249.99,2021-02-28T20:39:04.000-06:00,Tina Rodriguez,USA,Chicago,CozyCornerDecor.com,CODE000000000539,N,Network Error,35.0,Internet Banking
540,7,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-12-05T06:19:42.000-06:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000000540,N,Network Error,4.0,Internet Banking
541,15,8,Modular Bookcase,Home Office Furniture,199.99,2020-07-20T08:49:23.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000000541,N,Network Error,3.0,Internet Banking
