order_id,customer_id,product_id,product_name,product_category,price,datetime,customer_name,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason,qty
1397,7,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-05-16T11:03:28.000-05:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000001397,N,Network Error,4
1405,9,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-07-10T08:12:37.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000001405,N,Insufficient Funds,4
1417,14,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-08-29T15:07:08.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000001417,Y,SUCCESS,4
1432,16,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-03-13T06:27:51.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000001432,N,Network Error,4
1437,14,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-12-15T13:25:24.000-06:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000001437,Y,SUCCESS,4
1448,6,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-05-19T15:35:06.000-05:00,Frank Wilson,Canada,Calgary,CozyCornerDecor.com,CODE000000001448,Y,SUCCESS,4
1470,17,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-01-15T13:03:43.000-06:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000001470,Y,SUCCESS,4
1479,4,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-07-24T18:21:55.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000001479,Y,SUCCESS,4
1487,12,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-05-09T12:52:33.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000001487,Y,SUCCESS,4
1493,17,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-01-13T14:19:43.000-06:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000001493,Y,SUCCESS,4
1535,9,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-07-01T11:28:58.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000001535,N,Network Error,4
1564,16,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-04-05T15:40:05.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000001564,N,Insufficient Funds,4
1586,1,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-07-31T13:35:21.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000001586,Y,SUCCESS,4
1616,9,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-11-22T13:08:07.000-06:00,Ivy Clark,Australia,Melbourne,TimelessHomeStyles.com,CODE000000001616,Y,SUCCESS,4
1627,3,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-10-10T17:47:26.000-05:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000001627,Y,SUCCESS,4
1681,6,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-12-23T09:50:45.000-06:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000001681,Y,SUCCESS,4
1694,8,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-06-10T15:57:03.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000001694,Y,SUCCESS,12
1736,9,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-05-16T07:43:22.000-05:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000001736,Y,SUCCESS,4
1761,17,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-12-13T03:05:12.000-06:00,Quinn Baker,Australia,Perth,TimelessHomeStyles.com,CODE000000001761,N,Network Error,4
1771,7,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-12-10T16:16:29.000-06:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000001771,Y,SUCCESS,4
1791,8,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-09-09T14:39:27.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000001791,N,Network Error,12
1795,7,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-07-03T18:26:25.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000001795,Y,SUCCESS,4
1804,5,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-10-03T17:45:46.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000001804,Y,SUCCESS,4
1817,6,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-01-02T01:44:13.000-06:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000001817,Y,SUCCESS,4
1837,20,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-05-29T05:52:29.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000001837,Y,SUCCESS,12
1862,1,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-05-21T19:43:26.000-05:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000001862,Y,SUCCESS,4
1872,20,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-04-16T19:14:14.000-05:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000001872,N,Insufficient Funds,12
1947,20,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-09-03T01:04:02.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000001947,Y,SUCCESS,12
1971,14,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-06-03T10:59:33.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000001971,N,Insufficient Funds,4
1991,3,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-06-11T22:35:45.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000001991,N,Insufficient Funds,4
2013,12,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-07-16T21:23:00.000-05:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000002013,N,Insufficient Funds,4
2055,1,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-08-06T20:36:35.000-05:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000002055,N,Network Error,4
2076,4,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-02-06T06:17:16.000-06:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000002076,N,Network Error,4
2131,6,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-05-30T22:34:24.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000002131,Y,SUCCESS,4
2135,20,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-01-02T06:27:25.000-06:00,Tina Rodriguez,USA,Chicago,CozyCornerDecor.com,CODE000000002135,N,Network Error,12
2157,6,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-02-04T09:59:14.000-06:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000002157,Y,SUCCESS,4
2196,9,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-11-02T22:25:01.000-06:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000002196,N,Network Error,4
2213,18,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-10-21T00:48:30.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000002213,N,Insufficient Funds,4
2275,16,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-08-19T15:47:50.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002275,N,Insufficient Funds,4
2278,2,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-10-16T19:07:57.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000002278,N,Network Error,12
2302,5,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-03-24T12:44:21.000-05:00,Eva Garcia,Germany,Cologne,TimelessHomeStyles.com,CODE000000002302,Y,SUCCESS,4
2303,1,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-11-17T06:18:48.000-06:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000002303,Y,SUCCESS,4
2351,11,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-11-07T14:54:31.000-06:00,Karen Young,Germany,Frankfurt,TimelessHomeStyles.com,CODE000000002351,Y,SUCCESS,4
2362,16,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-10-17T01:22:47.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002362,N,Network Error,4
2389,7,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-03-20T17:03:37.000-05:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000002389,N,Insufficient Funds,4
2396,19,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-11-15T03:39:57.000-06:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000002396,N,Insufficient Funds,4
2410,3,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-07-04T22:37:10.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000002410,N,Insufficient Funds,4
2411,20,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-09-15T13:32:42.000-05:00,Tina Rodriguez,USA,Chicago,CozyCornerDecor.com,CODE000000002411,N,Insufficient Funds,12
2414,5,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-03-28T15:38:08.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000002414,N,Insufficient Funds,4
2424,17,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-01-08T10:30:23.000-06:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000002424,N,Network Error,4
2428,8,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-06-26T23:00:32.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000002428,N,Network Error,12
2431,6,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-08-19T21:12:41.000-05:00,Frank Wilson,Canada,Calgary,TimelessHomeStyles.com,CODE000000002431,N,Network Error,4
2435,13,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-10-26T07:55:48.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000002435,N,Network Error,12
2437,7,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-01-01T21:10:57.000-06:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000002437,N,Insufficient Funds,4
1883,4,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-05-18T21:38:14.000-05:00,Daniel Brown,Australia,Melbourne,HomeHavenFurniture.com,CODE000000001883,N,Network Error,4
1894,16,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-09-29T19:12:16.000-05:00,Peter Adams,Australia,Perth,CozyCornerDecor.com,CODE000000001894,Y,SUCCESS,4
1928,20,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-03-23T10:57:39.000-05:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000001928,N,Insufficient Funds,12
1981,5,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-11-05T10:44:46.000-06:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000001981,Y,SUCCESS,4
1989,20,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-10-23T07:55:19.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000001989,N,Network Error,12
1994,1,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-09-17T09:22:40.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000001994,N,Network Error,4
2042,5,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-01-14T23:11:46.000-06:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000002042,Y,SUCCESS,4
2043,5,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-12-31T12:02:13.000-06:00,Eva Garcia,Germany,Cologne,TimelessHomeStyles.com,CODE000000002043,Y,SUCCESS,4
2057,6,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-10-02T21:00:19.000-05:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000002057,Y,SUCCESS,4
2078,9,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-01-14T01:52:02.000-06:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000002078,N,Network Error,4
2082,13,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-02-23T16:43:24.000-06:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000002082,N,Insufficient Funds,12
2085,9,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-09-29T08:26:56.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000002085,Y,SUCCESS,4
2107,5,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-06-11T18:56:38.000-05:00,Eva Garcia,Germany,Cologne,CozyCornerDecor.com,CODE000000002107,Y,SUCCESS,4
2124,17,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-11-17T12:28:57.000-06:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000002124,Y,SUCCESS,4
2137,3,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-12-01T09:29:28.000-06:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000002137,Y,SUCCESS,4
2140,18,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-09-26T16:46:57.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000002140,Y,SUCCESS,4
2194,3,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-01-02T05:22:55.000-06:00,Catherine Lee,Canada,Toronto,HomeHavenFurniture.com,CODE000000002194,N,Network Error,4
2205,10,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-01-28T12:48:12.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000002205,Y,SUCCESS,4
2218,4,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-01-01T07:42:13.000-06:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000002218,N,Network Error,4
2226,12,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-02-17T17:07:29.000-06:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000002226,N,Insufficient Funds,4
2238,5,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-01-13T14:34:59.000-06:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000002238,Y,SUCCESS,4
2255,10,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-05-30T21:22:31.000-05:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002255,N,Insufficient Funds,4
2297,9,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-05-23T03:17:57.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000002297,N,Network Error,4
2306,17,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-06-27T04:19:38.000-05:00,Quinn Baker,Australia,Perth,CozyCornerDecor.com,CODE000000002306,Y,SUCCESS,4
2345,20,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-01-16T13:34:13.000-06:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000002345,Y,SUCCESS,12
2352,5,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-03-08T00:00:18.000-06:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000002352,Y,SUCCESS,4
2367,9,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-12-19T03:21:00.000-06:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000002367,N,Insufficient Funds,4
2373,17,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-03-07T09:24:51.000-06:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002373,N,Insufficient Funds,4
2409,17,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-01-13T18:09:51.000-06:00,Quinn Baker,Australia,Perth,CozyCornerDecor.com,CODE000000002409,Y,SUCCESS,4
2430,11,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-09-09T18:53:45.000-05:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000002430,Y,SUCCESS,4
2433,14,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-04-20T02:12:03.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000002433,Y,SUCCESS,4
2439,19,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-07-08T00:23:00.000-05:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000002439,N,Network Error,4
2442,16,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-11-10T11:03:11.000-06:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002442,Y,SUCCESS,4
2452,16,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-07-20T21:29:02.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002452,Y,SUCCESS,4
2457,8,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-08-06T20:04:30.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000002457,Y,SUCCESS,12
2466,16,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-05-20T19:25:30.000-05:00,Peter Adams,Australia,Perth,CozyCornerDecor.com,CODE000000002466,N,Insufficient Funds,4
1878,18,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-07-27T10:24:54.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000001878,Y,SUCCESS,4
1919,15,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-05-14T15:55:40.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000001919,N,Insufficient Funds,4
1970,15,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-11-16T03:21:11.000-06:00,Olivia Scott,Canada,Calgary,HomeHavenFurniture.com,CODE000000001970,N,Insufficient Funds,4
1979,11,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-01-23T16:21:00.000-06:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000001979,Y,SUCCESS,4
2011,19,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-07-19T16:19:41.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000002011,N,Insufficient Funds,4
2037,5,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-06-11T02:16:06.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000002037,Y,SUCCESS,4
2050,8,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-12-15T05:48:22.000-06:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000002050,Y,SUCCESS,12
2097,5,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-05-08T04:58:01.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000002097,N,Network Error,4
2119,19,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-05-21T17:49:45.000-05:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000002119,N,Insufficient Funds,4
2130,17,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-07-05T21:31:39.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002130,Y,SUCCESS,4
2136,19,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-12-29T18:56:54.000-06:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000002136,N,Insufficient Funds,4
2144,14,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-01-08T11:18:46.000-06:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000002144,N,Network Error,4
2168,6,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-02-06T02:51:04.000-06:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000002168,Y,SUCCESS,4
2214,19,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-01-20T22:11:23.000-06:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000002214,Y,SUCCESS,4
2227,18,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-04-13T16:19:53.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000002227,Y,SUCCESS,4
2250,10,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-11-18T10:00:13.000-06:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000002250,N,Insufficient Funds,4
2289,17,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-04-09T07:52:33.000-05:00,Quinn Baker,Australia,Perth,HomeHavenFurniture.com,CODE000000002289,N,Network Error,4
2327,1,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-09-07T06:09:38.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000002327,Y,SUCCESS,4
2377,6,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-12-09T05:07:13.000-06:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000002377,N,Insufficient Funds,4
1984,4,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-12-01T03:57:39.000-06:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000001984,Y,SUCCESS,4
1992,13,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-02-26T04:00:51.000-06:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000001992,N,Insufficient Funds,12
2001,8,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-03-06T08:10:24.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000002001,Y,SUCCESS,12
2012,3,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-03-03T07:48:06.000-06:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000002012,N,Network Error,4
2074,9,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-06-19T09:04:30.000-05:00,Ivy Clark,Australia,Melbourne,TimelessHomeStyles.com,CODE000000002074,Y,SUCCESS,4
2083,12,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-12-10T19:12:21.000-06:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000002083,N,Insufficient Funds,4
2104,18,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-01-20T08:16:05.000-06:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000002104,Y,SUCCESS,4
2108,15,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-02-28T15:03:37.000-06:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000002108,Y,SUCCESS,4
2173,5,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-06-14T12:57:31.000-05:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000002173,Y,SUCCESS,4
2198,3,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-04-21T11:55:02.000-05:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000002198,N,Insufficient Funds,4
2201,18,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-04-18T19:36:12.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000002201,Y,SUCCESS,4
2212,19,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-06-17T04:21:23.000-05:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000002212,N,Network Error,4
2231,5,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-08-25T13:47:47.000-05:00,Eva Garcia,Germany,Cologne,TimelessHomeStyles.com,CODE000000002231,Y,SUCCESS,4
2244,2,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-12-07T18:22:02.000-06:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000002244,N,Insufficient Funds,12
2264,18,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-06-03T10:18:42.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000002264,N,Insufficient Funds,4
2287,8,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-12-21T11:42:01.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000002287,Y,SUCCESS,12
2339,20,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-11-15T02:10:39.000-06:00,Tina Rodriguez,USA,Chicago,TimelessHomeStyles.com,CODE000000002339,Y,SUCCESS,12
2341,12,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-01-25T18:06:49.000-06:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000002341,N,Network Error,4
2368,3,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-09-28T03:25:06.000-05:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000002368,N,Network Error,4
2400,12,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-10-05T16:44:14.000-05:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000002400,N,Network Error,4
2421,11,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-01-24T19:07:49.000-06:00,Karen Young,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000002421,Y,SUCCESS,4
2440,19,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-09-28T08:34:32.000-05:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000002440,Y,SUCCESS,4
2456,19,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-11-23T19:53:44.000-06:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000002456,N,Insufficient Funds,4
2470,9,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-02-05T02:37:40.000-06:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000002470,Y,SUCCESS,4
2475,13,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-11-30T05:08:52.000-06:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000002475,Y,SUCCESS,12
1959,1,17,Kids Bunk Bed,Kids Furniture,249.99,2020-11-23T03:38:05.000-06:00,Alice Johnson,USA,Phoenix,CozyCornerDecor.com,CODE000000001959,Y,SUCCESS,4
1978,20,17,Kids Bunk Bed,Kids Furniture,249.99,2020-11-30T07:03:47.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000001978,N,Network Error,12
2027,18,17,Kids Bunk Bed,Kids Furniture,249.99,2020-11-25T07:12:22.000-06:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000002027,N,Insufficient Funds,4
2049,3,17,Kids Bunk Bed,Kids Furniture,249.99,2021-06-02T16:32:25.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000002049,N,Insufficient Funds,4
