customer_id,product_id,order_id,product_name,product_category,price,datetime,customer_name,country,city
20,1,2146,Classic Wooden Bed,Bedroom Furniture,299.99,2020-04-23T15:16:49.000-05:00,Tina Rodriguez,USA,Chicago
19,1,2150,Classic Wooden Bed,Bedroom Furniture,299.99,2021-04-10T12:01:28.000-05:00,Sam Phillips,Canada,Montreal
15,1,2152,Classic Wooden Bed,Bedroom Furniture,299.99,2021-03-26T11:30:49.000-05:00,Olivia Scott,Canada,Calgary
20,1,2187,Classic Wooden Bed,Bedroom Furniture,299.99,2020-04-03T04:24:25.000-05:00,Tina Rodriguez,USA,Chicago
12,1,2212,Classic Wooden Bed,Bedroom Furniture,299.99,2021-12-05T01:24:10.000-06:00,Liam Walker,Australia,Adelaide
9,1,2215,Classic Wooden Bed,Bedroom Furniture,299.99,2020-07-03T11:54:45.000-05:00,Ivy Clark,Australia,Melbourne
17,1,2272,Classic Wooden Bed,Bedroom Furniture,299.99,2021-05-07T06:37:40.000-05:00,Quinn Baker,Australia,Perth
14,1,2276,Classic Wooden Bed,Bedroom Furniture,299.99,2020-10-10T19:48:32.000-05:00,Nathan King,Canada,Calgary
8,1,2284,Classic Wooden Bed,Bedroom Furniture,299.99,2021-11-18T02:15:52.000-06:00,Harry Martinez,Canada,Vancouver
14,1,2292,Classic Wooden Bed,Bedroom Furniture,299.99,2021-03-28T11:45:05.000-05:00,Nathan King,Canada,Calgary
7,1,2298,Classic Wooden Bed,Bedroom Furniture,299.99,2020-09-23T17:45:39.000-05:00,Grace Thompson,Germany,Frankfurt
8,1,2305,Classic Wooden Bed,Bedroom Furniture,299.99,2020-08-20T08:44:09.000-05:00,Harry Martinez,Canada,Vancouver
4,1,2399,Classic Wooden Bed,Bedroom Furniture,299.99,2021-09-20T16:23:28.000-05:00,Daniel Brown,Australia,Melbourne
2,1,2429,Classic Wooden Bed,Bedroom Furniture,299.99,2020-11-14T12:26:47.000-06:00,Bob Smith,USA,Los Angeles
19,1,2432,Classic Wooden Bed,Bedroom Furniture,299.99,2020-01-07T10:36:39.000-06:00,Sam Phillips,Canada,Montreal
15,10,1920,Metal Bed Frame,Bedroom Furniture,149.99,2020-05-31T08:54:42.000-05:00,Olivia Scott,Canada,Calgary
7,10,1968,Metal Bed Frame,Bedroom Furniture,149.99,2021-12-29T08:12:54.000-06:00,Grace Thompson,Germany,Frankfurt
4,10,2043,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-06T20:22:52.000-06:00,Daniel Brown,Australia,Melbourne
2,10,2048,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-21T05:12:57.000-05:00,Bob Smith,USA,Los Angeles
14,10,2049,Metal Bed Frame,Bedroom Furniture,149.99,2021-04-03T16:45:09.000-05:00,Nathan King,Canada,Calgary
8,10,2084,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-19T15:21:00.000-05:00,Harry Martinez,Canada,Vancouver
5,10,2171,Metal Bed Frame,Bedroom Furniture,149.99,2020-08-21T16:06:41.000-05:00,Eva Garcia,Germany,Cologne
13,10,2193,Metal Bed Frame,Bedroom Furniture,149.99,2020-04-21T23:23:13.000-05:00,Mona Hall,Germany,Berlin
15,10,2220,Metal Bed Frame,Bedroom Furniture,149.99,2021-07-28T18:49:25.000-05:00,Olivia Scott,Canada,Calgary
10,10,2228,Metal Bed Frame,Bedroom Furniture,149.99,2020-11-17T03:21:35.000-06:00,Jack Lewis,Australia,Perth
4,10,2237,Metal Bed Frame,Bedroom Furniture,149.99,2020-03-04T07:45:34.000-06:00,Daniel Brown,Australia,Melbourne
1,10,2286,Metal Bed Frame,Bedroom Furniture,149.99,2020-07-19T09:47:27.000-05:00,Alice Johnson,USA,Phoenix
8,10,2288,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-01T23:17:54.000-06:00,Harry Martinez,Canada,Vancouver
12,10,2301,Metal Bed Frame,Bedroom Furniture,149.99,2021-01-03T22:05:22.000-06:00,Liam Walker,Australia,Adelaide
6,10,2320,Metal Bed Frame,Bedroom Furniture,149.99,2020-05-17T23:49:27.000-05:00,Frank Wilson,Canada,Calgary
11,10,2325,Metal Bed Frame,Bedroom Furniture,149.99,2021-10-14T02:06:56.000-05:00,Karen Young,Germany,Frankfurt
5,10,2350,Metal Bed Frame,Bedroom Furniture,149.99,2021-10-21T06:28:31.000-05:00,Eva Garcia,Germany,Cologne
19,10,2353,Metal Bed Frame,Bedroom Furniture,149.99,2020-07-23T09:41:26.000-05:00,Sam Phillips,Canada,Montreal
2,10,2357,Metal Bed Frame,Bedroom Furniture,149.99,2020-04-08T17:04:53.000-05:00,Bob Smith,USA,Los Angeles
2,10,2403,Metal Bed Frame,Bedroom Furniture,149.99,2021-07-02T20:22:50.000-05:00,Bob Smith,USA,Los Angeles
5,10,2413,Metal Bed Frame,Bedroom Furniture,149.99,2021-04-26T01:31:13.000-05:00,Eva Garcia,Germany,Cologne
14,10,2448,Metal Bed Frame,Bedroom Furniture,149.99,2020-04-13T09:14:24.000-05:00,Nathan King,Canada,Calgary
7,10,2488,Metal Bed Frame,Bedroom Furniture,149.99,2020-03-25T00:49:38.000-05:00,Grace Thompson,Germany,Frankfurt
19,3,1885,L-Shaped Sofa,Living Room Furniture,499.99,2021-12-04T13:51:23.000-06:00,Sam Phillips,Canada,Montreal
12,3,1977,L-Shaped Sofa,Living Room Furniture,499.99,2020-05-22T09:55:34.000-05:00,Liam Walker,Australia,Adelaide
20,3,2017,L-Shaped Sofa,Living Room Furniture,499.99,2021-01-29T19:12:43.000-06:00,Tina Rodriguez,USA,Chicago
7,3,2019,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-07T05:12:01.000-05:00,Grace Thompson,Germany,Frankfurt
1,3,2027,L-Shaped Sofa,Living Room Furniture,499.99,2021-02-04T12:48:30.000-06:00,Alice Johnson,USA,Phoenix
20,3,2033,L-Shaped Sofa,Living Room Furniture,499.99,2020-03-22T19:26:32.000-05:00,Tina Rodriguez,USA,Chicago
11,3,2053,L-Shaped Sofa,Living Room Furniture,499.99,2021-07-15T16:52:55.000-05:00,Karen Young,Germany,Frankfurt
10,3,2111,L-Shaped Sofa,Living Room Furniture,499.99,2021-06-29T19:07:24.000-05:00,Jack Lewis,Australia,Perth
13,3,2162,L-Shaped Sofa,Living Room Furniture,499.99,2020-02-04T14:25:21.000-06:00,Mona Hall,Germany,Berlin
9,3,2165,L-Shaped Sofa,Living Room Furniture,499.99,2020-12-10T10:08:37.000-06:00,Ivy Clark,Australia,Melbourne
11,3,2174,L-Shaped Sofa,Living Room Furniture,499.99,2021-05-12T02:57:43.000-05:00,Karen Young,Germany,Frankfurt
3,3,2183,L-Shaped Sofa,Living Room Furniture,499.99,2020-04-25T14:36:20.000-05:00,Catherine Lee,Canada,Toronto
3,3,2211,L-Shaped Sofa,Living Room Furniture,499.99,2020-03-15T04:31:38.000-05:00,Catherine Lee,Canada,Toronto
6,3,2230,L-Shaped Sofa,Living Room Furniture,499.99,2020-12-27T15:36:40.000-06:00,Frank Wilson,Canada,Calgary
19,3,2372,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-10T02:25:01.000-05:00,Sam Phillips,Canada,Montreal
2,3,2398,L-Shaped Sofa,Living Room Furniture,499.99,2021-12-25T19:40:34.000-06:00,Bob Smith,USA,Los Angeles
20,3,2445,L-Shaped Sofa,Living Room Furniture,499.99,2020-01-08T22:40:01.000-06:00,Tina Rodriguez,USA,Chicago
10,3,2455,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-12T01:36:28.000-06:00,Jack Lewis,Australia,Perth
4,3,2489,L-Shaped Sofa,Living Room Furniture,499.99,2020-01-25T03:31:42.000-06:00,Daniel Brown,Australia,Melbourne
14,12,1876,Upholstered Bench,Entryway Furniture,99.99,2021-09-14T22:41:06.000-05:00,Nathan King,Canada,Calgary
4,12,1895,Upholstered Bench,Entryway Furniture,99.99,2021-03-11T13:49:02.000-06:00,Daniel Brown,Australia,Melbourne
2,12,1898,Upholstered Bench,Entryway Furniture,99.99,2020-12-21T00:54:56.000-06:00,Bob Smith,USA,Los Angeles
7,12,1902,Upholstered Bench,Entryway Furniture,99.99,2021-01-13T16:00:00.000-06:00,Grace Thompson,Germany,Frankfurt
16,12,1926,Upholstered Bench,Entryway Furniture,99.99,2020-01-12T04:22:37.000-06:00,Peter Adams,Australia,Perth
18,12,1940,Upholstered Bench,Entryway Furniture,99.99,2020-02-27T17:36:24.000-06:00,Rachel Evans,Germany,Munich
5,12,1946,Upholstered Bench,Entryway Furniture,99.99,2020-09-09T17:31:29.000-05:00,Eva Garcia,Germany,Cologne
9,12,1979,Upholstered Bench,Entryway Furniture,99.99,2020-03-24T19:49:58.000-05:00,Ivy Clark,Australia,Melbourne
8,12,1982,Upholstered Bench,Entryway Furniture,99.99,2020-02-08T17:10:49.000-06:00,Harry Martinez,Canada,Vancouver
9,12,1985,Upholstered Bench,Entryway Furniture,99.99,2021-06-12T00:50:57.000-05:00,Ivy Clark,Australia,Melbourne
19,12,2021,Upholstered Bench,Entryway Furniture,99.99,2021-10-27T13:58:13.000-05:00,Sam Phillips,Canada,Montreal
15,12,2050,Upholstered Bench,Entryway Furniture,99.99,2021-02-18T21:10:44.000-06:00,Olivia Scott,Canada,Calgary
1,12,2057,Upholstered Bench,Entryway Furniture,99.99,2021-01-18T08:19:18.000-06:00,Alice Johnson,USA,Phoenix
16,12,2080,Upholstered Bench,Entryway Furniture,99.99,2021-08-05T21:40:14.000-05:00,Peter Adams,Australia,Perth
9,12,2090,Upholstered Bench,Entryway Furniture,99.99,2021-07-30T08:18:29.000-05:00,Ivy Clark,Australia,Melbourne
2,12,2115,Upholstered Bench,Entryway Furniture,99.99,2020-08-07T17:32:53.000-05:00,Bob Smith,USA,Los Angeles
6,12,2151,Upholstered Bench,Entryway Furniture,99.99,2021-12-07T04:58:46.000-06:00,Frank Wilson,Canada,Calgary
10,12,2167,Upholstered Bench,Entryway Furniture,99.99,2020-10-14T22:57:48.000-05:00,Jack Lewis,Australia,Perth
4,12,2199,Upholstered Bench,Entryway Furniture,99.99,2021-06-14T05:38:37.000-05:00,Daniel Brown,Australia,Melbourne
13,12,2217,Upholstered Bench,Entryway Furniture,99.99,2021-03-29T20:50:27.000-05:00,Mona Hall,Germany,Berlin
18,12,2221,Upholstered Bench,Entryway Furniture,99.99,2020-07-02T20:16:58.000-05:00,Rachel Evans,Germany,Munich
4,12,2246,Upholstered Bench,Entryway Furniture,99.99,2020-06-29T06:58:40.000-05:00,Daniel Brown,Australia,Melbourne
4,12,2275,Upholstered Bench,Entryway Furniture,99.99,2020-08-19T15:34:18.000-05:00,Daniel Brown,Australia,Melbourne
10,12,2278,Upholstered Bench,Entryway Furniture,99.99,2021-04-05T00:46:29.000-05:00,Jack Lewis,Australia,Perth
5,12,2306,Upholstered Bench,Entryway Furniture,99.99,2020-08-20T16:38:19.000-05:00,Eva Garcia,Germany,Cologne
5,12,2316,Upholstered Bench,Entryway Furniture,99.99,2020-02-23T13:58:17.000-06:00,Eva Garcia,Germany,Cologne
17,12,2319,Upholstered Bench,Entryway Furniture,99.99,2020-01-01T16:41:06.000-06:00,Quinn Baker,Australia,Perth
15,12,2331,Upholstered Bench,Entryway Furniture,99.99,2020-10-17T13:53:14.000-05:00,Olivia Scott,Canada,Calgary
9,12,2359,Upholstered Bench,Entryway Furniture,99.99,2020-05-15T21:09:49.000-05:00,Ivy Clark,Australia,Melbourne
17,12,2385,Upholstered Bench,Entryway Furniture,99.99,2021-08-22T17:41:59.000-05:00,Quinn Baker,Australia,Perth
13,12,2436,Upholstered Bench,Entryway Furniture,99.99,2020-02-15T04:37:07.000-06:00,Mona Hall,Germany,Berlin
9,12,2439,Upholstered Bench,Entryway Furniture,99.99,2020-02-28T10:42:22.000-06:00,Ivy Clark,Australia,Melbourne
6,12,2443,Upholstered Bench,Entryway Furniture,99.99,2021-09-20T16:10:41.000-05:00,Frank Wilson,Canada,Calgary
4,12,2466,Upholstered Bench,Entryway Furniture,99.99,2020-06-28T00:00:01.000-05:00,Daniel Brown,Australia,Melbourne
3,12,2467,Upholstered Bench,Entryway Furniture,99.99,2021-01-14T13:56:07.000-06:00,Catherine Lee,Canada,Toronto
15,12,2468,Upholstered Bench,Entryway Furniture,99.99,2020-12-28T15:41:53.000-06:00,Olivia Scott,Canada,Calgary
10,12,2495,Upholstered Bench,Entryway Furniture,99.99,2020-05-10T06:14:08.000-05:00,Jack Lewis,Australia,Perth
12,8,1938,Modular Bookcase,Home Office Furniture,199.99,2021-08-29T07:05:40.000-05:00,Liam Walker,Australia,Adelaide
4,8,1965,Modular Bookcase,Home Office Furniture,199.99,2021-05-09T01:20:47.000-05:00,Daniel Brown,Australia,Melbourne
12,8,1969,Modular Bookcase,Home Office Furniture,199.99,2021-05-13T12:56:24.000-05:00,Liam Walker,Australia,Adelaide
18,8,1994,Modular Bookcase,Home Office Furniture,199.99,2020-07-28T07:58:32.000-05:00,Rachel Evans,Germany,Munich
8,8,2039,Modular Bookcase,Home Office Furniture,199.99,2021-05-11T06:09:00.000-05:00,Harry Martinez,Canada,Vancouver
10,8,2041,Modular Bookcase,Home Office Furniture,199.99,2020-02-04T15:18:08.000-06:00,Jack Lewis,Australia,Perth
13,8,2045,Modular Bookcase,Home Office Furniture,199.99,2020-05-04T11:09:48.000-05:00,Mona Hall,Germany,Berlin
4,8,2110,Modular Bookcase,Home Office Furniture,199.99,2021-06-09T01:19:34.000-05:00,Daniel Brown,Australia,Melbourne
6,8,2114,Modular Bookcase,Home Office Furniture,199.99,2020-04-07T08:41:32.000-05:00,Frank Wilson,Canada,Calgary
8,8,2157,Modular Bookcase,Home Office Furniture,199.99,2021-05-23T09:58:22.000-05:00,Harry Martinez,Canada,Vancouver
17,8,2173,Modular Bookcase,Home Office Furniture,199.99,2021-04-10T12:02:17.000-05:00,Quinn Baker,Australia,Perth
7,8,2223,Modular Bookcase,Home Office Furniture,199.99,2021-07-31T04:49:00.000-05:00,Grace Thompson,Germany,Frankfurt
11,8,2247,Modular Bookcase,Home Office Furniture,199.99,2021-10-05T22:47:20.000-05:00,Karen Young,Germany,Frankfurt
9,8,2259,Modular Bookcase,Home Office Furniture,199.99,2021-09-11T05:52:52.000-05:00,Ivy Clark,Australia,Melbourne
5,8,2280,Modular Bookcase,Home Office Furniture,199.99,2021-09-14T15:17:09.000-05:00,Eva Garcia,Germany,Cologne
4,8,2295,Modular Bookcase,Home Office Furniture,199.99,2020-01-16T08:53:24.000-06:00,Daniel Brown,Australia,Melbourne
7,8,2380,Modular Bookcase,Home Office Furniture,199.99,2020-09-04T16:22:39.000-05:00,Grace Thompson,Germany,Frankfurt
20,8,2410,Modular Bookcase,Home Office Furniture,199.99,2021-02-05T20:37:55.000-06:00,Tina Rodriguez,USA,Chicago
13,8,2498,Modular Bookcase,Home Office Furniture,199.99,2020-02-07T17:14:17.000-06:00,Mona Hall,Germany,Berlin
2,11,1877,Vanity Dresser,Bedroom Furniture,189.99,2021-05-06T20:25:22.000-05:00,Bob Smith,USA,Los Angeles
20,11,1907,Vanity Dresser,Bedroom Furniture,189.99,2020-09-03T19:36:18.000-05:00,Tina Rodriguez,USA,Chicago
6,11,1942,Vanity Dresser,Bedroom Furniture,189.99,2021-06-12T01:59:39.000-05:00,Frank Wilson,Canada,Calgary
3,11,1947,Vanity Dresser,Bedroom Furniture,189.99,2020-11-25T06:28:30.000-06:00,Catherine Lee,Canada,Toronto
17,11,1951,Vanity Dresser,Bedroom Furniture,189.99,2021-09-29T08:07:27.000-05:00,Quinn Baker,Australia,Perth
4,11,1970,Vanity Dresser,Bedroom Furniture,189.99,2020-08-09T21:16:10.000-05:00,Daniel Brown,Australia,Melbourne
17,11,1986,Vanity Dresser,Bedroom Furniture,189.99,2021-10-07T12:27:19.000-05:00,Quinn Baker,Australia,Perth
10,11,2005,Vanity Dresser,Bedroom Furniture,189.99,2021-03-15T20:16:36.000-05:00,Jack Lewis,Australia,Perth
2,11,2014,Vanity Dresser,Bedroom Furniture,189.99,2021-06-30T20:21:58.000-05:00,Bob Smith,USA,Los Angeles
16,11,2040,Vanity Dresser,Bedroom Furniture,189.99,2020-04-08T21:08:29.000-05:00,Peter Adams,Australia,Perth
17,11,2046,Vanity Dresser,Bedroom Furniture,189.99,2021-01-19T18:27:20.000-06:00,Quinn Baker,Australia,Perth
4,11,2093,Vanity Dresser,Bedroom Furniture,189.99,2020-06-02T14:58:25.000-05:00,Daniel Brown,Australia,Melbourne
11,11,2097,Vanity Dresser,Bedroom Furniture,189.99,2021-08-01T08:40:10.000-05:00,Karen Young,Germany,Frankfurt
18,11,2105,Vanity Dresser,Bedroom Furniture,189.99,2020-05-11T11:24:13.000-05:00,Rachel Evans,Germany,Munich
12,11,2159,Vanity Dresser,Bedroom Furniture,189.99,2021-06-10T15:23:46.000-05:00,Liam Walker,Australia,Adelaide
9,11,2172,Vanity Dresser,Bedroom Furniture,189.99,2021-10-08T12:22:34.000-05:00,Ivy Clark,Australia,Melbourne
15,11,2190,Vanity Dresser,Bedroom Furniture,189.99,2021-11-10T05:25:38.000-06:00,Olivia Scott,Canada,Calgary
15,11,2204,Vanity Dresser,Bedroom Furniture,189.99,2020-05-12T02:57:11.000-05:00,Olivia Scott,Canada,Calgary
10,11,2214,Vanity Dresser,Bedroom Furniture,189.99,2021-04-14T10:40:01.000-05:00,Jack Lewis,Australia,Perth
5,11,2226,Vanity Dresser,Bedroom Furniture,189.99,2020-08-10T20:58:54.000-05:00,Eva Garcia,Germany,Cologne
19,11,2234,Vanity Dresser,Bedroom Furniture,189.99,2020-01-31T12:32:12.000-06:00,Sam Phillips,Canada,Montreal
19,11,2261,Vanity Dresser,Bedroom Furniture,189.99,2020-07-17T19:16:19.000-05:00,Sam Phillips,Canada,Montreal
17,11,2264,Vanity Dresser,Bedroom Furniture,189.99,2020-12-13T07:39:54.000-06:00,Quinn Baker,Australia,Perth
10,11,2285,Vanity Dresser,Bedroom Furniture,189.99,2021-05-20T12:57:14.000-05:00,Jack Lewis,Australia,Perth
7,11,2302,Vanity Dresser,Bedroom Furniture,189.99,2020-06-19T20:00:33.000-05:00,Grace Thompson,Germany,Frankfurt
7,11,2333,Vanity Dresser,Bedroom Furniture,189.99,2020-12-06T19:55:26.000-06:00,Grace Thompson,Germany,Frankfurt
17,11,2341,Vanity Dresser,Bedroom Furniture,189.99,2021-11-04T12:29:13.000-05:00,Quinn Baker,Australia,Perth
10,11,2360,Vanity Dresser,Bedroom Furniture,189.99,2020-06-25T23:22:34.000-05:00,Jack Lewis,Australia,Perth
13,11,2367,Vanity Dresser,Bedroom Furniture,189.99,2021-11-22T05:08:47.000-06:00,Mona Hall,Germany,Berlin
6,11,2375,Vanity Dresser,Bedroom Furniture,189.99,2021-11-10T07:41:26.000-06:00,Frank Wilson,Canada,Calgary
7,11,2393,Vanity Dresser,Bedroom Furniture,189.99,2020-10-03T16:05:09.000-05:00,Grace Thompson,Germany,Frankfurt
19,11,2407,Vanity Dresser,Bedroom Furniture,189.99,2021-02-07T17:04:40.000-06:00,Sam Phillips,Canada,Montreal
6,11,2417,Vanity Dresser,Bedroom Furniture,189.99,2020-12-11T12:56:04.000-06:00,Frank Wilson,Canada,Calgary
14,11,2423,Vanity Dresser,Bedroom Furniture,189.99,2020-03-30T15:17:11.000-05:00,Nathan King,Canada,Calgary
17,11,2434,Vanity Dresser,Bedroom Furniture,189.99,2020-08-15T12:14:13.000-05:00,Quinn Baker,Australia,Perth
12,11,2440,Vanity Dresser,Bedroom Furniture,189.99,2020-09-25T19:46:45.000-05:00,Liam Walker,Australia,Adelaide
2,11,2493,Vanity Dresser,Bedroom Furniture,189.99,2020-05-10T17:11:36.000-05:00,Bob Smith,USA,Los Angeles
19,11,2499,Vanity Dresser,Bedroom Furniture,189.99,2021-11-15T00:49:43.000-06:00,Sam Phillips,Canada,Montreal
10,2,1911,Memory Foam Mattress,Bedroom Furniture,199.99,2021-09-13T05:48:15.000-05:00,Jack Lewis,Australia,Perth
19,2,1922,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-29T17:58:32.000-05:00,Sam Phillips,Canada,Montreal
7,2,1932,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-01T06:52:58.000-05:00,Grace Thompson,Germany,Frankfurt
5,2,1971,Memory Foam Mattress,Bedroom Furniture,199.99,2021-09-10T14:11:03.000-05:00,Eva Garcia,Germany,Cologne
9,2,1997,Memory Foam Mattress,Bedroom Furniture,199.99,2020-11-15T21:18:56.000-06:00,Ivy Clark,Australia,Melbourne
12,2,1998,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-13T03:28:47.000-06:00,Liam Walker,Australia,Adelaide
10,2,2003,Memory Foam Mattress,Bedroom Furniture,199.99,2021-10-23T19:04:35.000-05:00,Jack Lewis,Australia,Perth
9,2,2055,Memory Foam Mattress,Bedroom Furniture,199.99,2021-08-17T09:06:24.000-05:00,Ivy Clark,Australia,Melbourne
9,2,2058,Memory Foam Mattress,Bedroom Furniture,199.99,2021-05-28T00:36:02.000-05:00,Ivy Clark,Australia,Melbourne
1,2,2096,Memory Foam Mattress,Bedroom Furniture,199.99,2020-08-23T09:54:22.000-05:00,Alice Johnson,USA,Phoenix
20,2,2106,Memory Foam Mattress,Bedroom Furniture,199.99,2020-06-06T15:30:58.000-05:00,Tina Rodriguez,USA,Chicago
15,2,2112,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-19T14:44:32.000-05:00,Olivia Scott,Canada,Calgary
18,2,2126,Memory Foam Mattress,Bedroom Furniture,199.99,2021-12-23T02:12:01.000-06:00,Rachel Evans,Germany,Munich
6,2,2133,Memory Foam Mattress,Bedroom Furniture,199.99,2021-02-06T16:22:09.000-06:00,Frank Wilson,Canada,Calgary
9,2,2155,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-23T07:33:09.000-06:00,Ivy Clark,Australia,Melbourne
5,2,2195,Memory Foam Mattress,Bedroom Furniture,199.99,2021-10-12T01:36:36.000-05:00,Eva Garcia,Germany,Cologne
6,2,2201,Memory Foam Mattress,Bedroom Furniture,199.99,2021-01-01T23:46:29.000-06:00,Frank Wilson,Canada,Calgary
8,2,2253,Memory Foam Mattress,Bedroom Furniture,199.99,2020-11-13T14:59:45.000-06:00,Harry Martinez,Canada,Vancouver
12,2,2262,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-14T04:28:25.000-06:00,Liam Walker,Australia,Adelaide
4,2,2265,Memory Foam Mattress,Bedroom Furniture,199.99,2020-05-09T23:14:57.000-05:00,Daniel Brown,Australia,Melbourne
14,2,2270,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-29T16:34:41.000-05:00,Nathan King,Canada,Calgary
3,2,2279,Memory Foam Mattress,Bedroom Furniture,199.99,2021-02-27T22:28:19.000-06:00,Catherine Lee,Canada,Toronto
9,2,2282,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-20T15:19:03.000-06:00,Ivy Clark,Australia,Melbourne
20,2,2283,Memory Foam Mattress,Bedroom Furniture,199.99,2020-05-18T13:54:54.000-05:00,Tina Rodriguez,USA,Chicago
16,2,2297,Memory Foam Mattress,Bedroom Furniture,199.99,2020-12-03T07:25:44.000-06:00,Peter Adams,Australia,Perth
16,2,2327,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-28T14:22:39.000-05:00,Peter Adams,Australia,Perth
2,2,2332,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-12T20:56:39.000-05:00,Bob Smith,USA,Los Angeles
3,2,2363,Memory Foam Mattress,Bedroom Furniture,199.99,2021-03-23T12:37:28.000-05:00,Catherine Lee,Canada,Toronto
13,2,2373,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-01T15:16:02.000-06:00,Mona Hall,Germany,Berlin
1,2,2383,Memory Foam Mattress,Bedroom Furniture,199.99,2021-01-09T03:00:34.000-06:00,Alice Johnson,USA,Phoenix
17,2,2388,Memory Foam Mattress,Bedroom Furniture,199.99,2021-08-24T20:05:49.000-05:00,Quinn Baker,Australia,Perth
15,2,2392,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-23T14:46:27.000-05:00,Olivia Scott,Canada,Calgary
6,2,2415,Memory Foam Mattress,Bedroom Furniture,199.99,2021-09-20T04:04:26.000-05:00,Frank Wilson,Canada,Calgary
3,2,2424,Memory Foam Mattress,Bedroom Furniture,199.99,2021-10-05T03:49:34.000-05:00,Catherine Lee,Canada,Toronto
14,2,2428,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-20T15:45:55.000-05:00,Nathan King,Canada,Calgary
6,2,2433,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-04T14:54:00.000-05:00,Frank Wilson,Canada,Calgary
2,2,2442,Memory Foam Mattress,Bedroom Furniture,199.99,2020-04-10T12:26:38.000-05:00,Bob Smith,USA,Los Angeles
20,2,2471,Memory Foam Mattress,Bedroom Furniture,199.99,2021-01-09T02:23:46.000-06:00,Tina Rodriguez,USA,Chicago
9,2,2485,Memory Foam Mattress,Bedroom Furniture,199.99,2020-05-19T21:24:57.000-05:00,Ivy Clark,Australia,Melbourne
5,2,2491,Memory Foam Mattress,Bedroom Furniture,199.99,2021-05-05T09:48:22.000-05:00,Eva Garcia,Germany,Cologne
14,2,2494,Memory Foam Mattress,Bedroom Furniture,199.99,2020-04-10T20:59:02.000-05:00,Nathan King,Canada,Calgary
15,4,1886,Recliner Chair,Living Room Furniture,249.99,2020-06-24T18:52:18.000-05:00,Olivia Scott,Canada,Calgary
11,4,1887,Recliner Chair,Living Room Furniture,249.99,2021-08-28T18:26:02.000-05:00,Karen Young,Germany,Frankfurt
13,4,1904,Recliner Chair,Living Room Furniture,249.99,2021-01-27T17:04:24.000-06:00,Mona Hall,Germany,Berlin
3,4,1905,Recliner Chair,Living Room Furniture,249.99,2021-11-15T02:13:45.000-06:00,Catherine Lee,Canada,Toronto
5,4,1929,Recliner Chair,Living Room Furniture,249.99,2021-03-27T02:50:23.000-05:00,Eva Garcia,Germany,Cologne
19,4,1975,Recliner Chair,Living Room Furniture,249.99,2021-01-11T20:03:51.000-06:00,Sam Phillips,Canada,Montreal
15,4,1996,Recliner Chair,Living Room Furniture,249.99,2020-08-22T23:43:10.000-05:00,Olivia Scott,Canada,Calgary
9,4,2008,Recliner Chair,Living Room Furniture,249.99,2021-10-11T08:17:24.000-05:00,Ivy Clark,Australia,Melbourne
11,4,2011,Recliner Chair,Living Room Furniture,249.99,2021-05-07T11:18:11.000-05:00,Karen Young,Germany,Frankfurt
17,4,2028,Recliner Chair,Living Room Furniture,249.99,2021-02-27T04:43:33.000-06:00,Quinn Baker,Australia,Perth
4,4,2038,Recliner Chair,Living Room Furniture,249.99,2021-05-14T03:44:45.000-05:00,Daniel Brown,Australia,Melbourne
3,4,2047,Recliner Chair,Living Room Furniture,249.99,2020-06-07T13:40:01.000-05:00,Catherine Lee,Canada,Toronto
8,4,2059,Recliner Chair,Living Room Furniture,249.99,2020-07-23T12:03:55.000-05:00,Harry Martinez,Canada,Vancouver
13,4,2082,Recliner Chair,Living Room Furniture,249.99,2020-02-01T16:23:59.000-06:00,Mona Hall,Germany,Berlin
16,4,2119,Recliner Chair,Living Room Furniture,249.99,2021-01-16T16:11:28.000-06:00,Peter Adams,Australia,Perth
4,4,2144,Recliner Chair,Living Room Furniture,249.99,2021-04-23T20:21:27.000-05:00,Daniel Brown,Australia,Melbourne
18,4,2153,Recliner Chair,Living Room Furniture,249.99,2021-02-28T21:06:21.000-06:00,Rachel Evans,Germany,Munich
19,4,2182,Recliner Chair,Living Room Furniture,249.99,2021-07-18T01:02:05.000-05:00,Sam Phillips,Canada,Montreal
