order_id,customer_id,product_id,product_name,product_category,price,datetime,customer_name,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason,qty
1903,15,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-06-21T14:15:21.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000001903,N,Insufficient Funds,3
1973,9,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-07-08T00:44:13.000-05:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000001973,N,Network Error,3
1978,14,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-08-11T09:28:45.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000001978,N,Insufficient Funds,3
1980,2,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-12-28T19:24:22.000-06:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000001980,N,Network Error,21
2029,5,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-08-26T03:49:16.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000002029,N,Insufficient Funds,3
2034,18,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-05-25T19:29:14.000-05:00,Rachel Evans,Germany,Munich,CozyCornerDecor.com,CODE000000002034,N,Network Error,3
2068,10,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-10-05T08:50:41.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000002068,Y,SUCCESS,3
2086,17,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-07-22T03:55:18.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002086,Y,SUCCESS,3
2109,4,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-04-25T11:47:04.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000002109,N,Insufficient Funds,3
2119,4,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-02-23T02:02:20.000-06:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000002119,N,Network Error,3
2132,7,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-05-17T04:53:12.000-05:00,Grace Thompson,Germany,Frankfurt,TimelessHomeStyles.com,CODE000000002132,N,Network Error,3
2170,3,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-04-30T09:20:39.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000002170,Y,SUCCESS,3
2199,16,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-07-19T01:42:31.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002199,Y,SUCCESS,3
2239,9,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-24T19:36:54.000-05:00,Ivy Clark,Australia,Melbourne,TimelessHomeStyles.com,CODE000000002239,N,Insufficient Funds,3
2260,8,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-10-29T23:31:00.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000002260,Y,SUCCESS,21
2279,2,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-09T08:25:03.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000002279,Y,SUCCESS,21
2285,7,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-10-31T18:15:01.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000002285,N,Insufficient Funds,3
2304,14,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-06-03T11:32:58.000-05:00,Nathan King,Canada,Calgary,CozyCornerDecor.com,CODE000000002304,N,Insufficient Funds,3
2305,11,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-10-12T03:00:53.000-05:00,Karen Young,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000002305,Y,SUCCESS,3
2354,12,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-05-17T22:56:56.000-05:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000002354,N,Insufficient Funds,3
2378,10,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-08-20T05:32:35.000-05:00,Jack Lewis,Australia,Perth,HomeHavenFurniture.com,CODE000000002378,N,Insufficient Funds,3
2397,12,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-10-06T01:33:03.000-05:00,Liam Walker,Australia,Adelaide,CozyCornerDecor.com,CODE000000002397,N,Insufficient Funds,3
2405,9,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-02-04T18:44:03.000-06:00,Ivy Clark,Australia,Melbourne,TimelessHomeStyles.com,CODE000000002405,N,Network Error,3
2424,9,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-10-28T06:30:13.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000002424,Y,SUCCESS,3
2425,10,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-05-15T22:01:35.000-05:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000002425,Y,SUCCESS,3
2434,5,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-11-09T02:59:56.000-06:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000002434,Y,SUCCESS,3
2443,16,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-10-29T22:48:03.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002443,N,Network Error,3
2453,9,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-06-04T01:28:45.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000002453,N,Network Error,3
2459,9,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-06-14T09:28:07.000-05:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000002459,N,Network Error,3
2478,8,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-12-23T00:59:50.000-06:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000002478,Y,SUCCESS,21
1877,20,12,Upholstered Bench,Entryway Furniture,99.99,2020-09-18T18:38:25.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000001877,N,Insufficient Funds,21
1908,14,12,Upholstered Bench,Entryway Furniture,99.99,2021-03-30T21:58:22.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000001908,N,Insufficient Funds,3
1930,17,12,Upholstered Bench,Entryway Furniture,99.99,2021-10-06T09:45:44.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000001930,N,Insufficient Funds,3
1948,19,12,Upholstered Bench,Entryway Furniture,99.99,2021-03-22T19:49:44.000-05:00,Sam Phillips,Canada,Montreal,CozyCornerDecor.com,CODE000000001948,N,Network Error,3
1949,2,12,Upholstered Bench,Entryway Furniture,99.99,2020-01-16T20:47:21.000-06:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000001949,N,Insufficient Funds,21
1958,13,12,Upholstered Bench,Entryway Furniture,99.99,2021-01-24T12:29:51.000-06:00,Mona Hall,Germany,Berlin,CozyCornerDecor.com,CODE000000001958,Y,SUCCESS,21
1996,6,12,Upholstered Bench,Entryway Furniture,99.99,2020-09-04T13:32:53.000-05:00,Frank Wilson,Canada,Calgary,CozyCornerDecor.com,CODE000000001996,N,Insufficient Funds,3
2048,14,12,Upholstered Bench,Entryway Furniture,99.99,2021-06-10T06:49:45.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000002048,Y,SUCCESS,3
2082,4,12,Upholstered Bench,Entryway Furniture,99.99,2021-06-19T14:06:07.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000002082,N,Network Error,3
2157,18,12,Upholstered Bench,Entryway Furniture,99.99,2020-11-29T21:42:40.000-06:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000002157,N,Insufficient Funds,3
2158,11,12,Upholstered Bench,Entryway Furniture,99.99,2021-03-07T16:27:43.000-06:00,Karen Young,Germany,Frankfurt,CozyCornerDecor.com,CODE000000002158,Y,SUCCESS,3
2180,17,12,Upholstered Bench,Entryway Furniture,99.99,2021-06-11T09:33:39.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002180,N,Network Error,3
2193,10,12,Upholstered Bench,Entryway Furniture,99.99,2021-04-30T08:29:37.000-05:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002193,N,Network Error,3
2247,6,12,Upholstered Bench,Entryway Furniture,99.99,2020-03-31T23:23:42.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000002247,Y,SUCCESS,3
2271,8,12,Upholstered Bench,Entryway Furniture,99.99,2020-05-19T09:28:46.000-05:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000002271,Y,SUCCESS,21
2289,7,12,Upholstered Bench,Entryway Furniture,99.99,2021-08-11T07:56:26.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000002289,N,Insufficient Funds,3
2303,20,12,Upholstered Bench,Entryway Furniture,99.99,2020-01-12T16:49:01.000-06:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000002303,Y,SUCCESS,21
2309,4,12,Upholstered Bench,Entryway Furniture,99.99,2021-03-27T13:39:26.000-05:00,Daniel Brown,Australia,Melbourne,TimelessHomeStyles.com,CODE000000002309,N,Insufficient Funds,3
2336,1,12,Upholstered Bench,Entryway Furniture,99.99,2020-12-26T17:24:43.000-06:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000002336,Y,SUCCESS,3
2350,16,12,Upholstered Bench,Entryway Furniture,99.99,2020-08-09T07:10:15.000-05:00,Peter Adams,Australia,Perth,CozyCornerDecor.com,CODE000000002350,N,Insufficient Funds,3
2362,5,12,Upholstered Bench,Entryway Furniture,99.99,2020-02-11T15:56:44.000-06:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000002362,N,Network Error,3
2364,3,12,Upholstered Bench,Entryway Furniture,99.99,2021-05-20T17:39:05.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000002364,N,Insufficient Funds,3
2380,16,12,Upholstered Bench,Entryway Furniture,99.99,2020-08-30T12:11:01.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002380,Y,SUCCESS,3
2430,9,12,Upholstered Bench,Entryway Furniture,99.99,2021-03-02T02:25:09.000-06:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000002430,Y,SUCCESS,3
2440,8,12,Upholstered Bench,Entryway Furniture,99.99,2020-07-31T09:43:26.000-05:00,Harry Martinez,Canada,Vancouver,TimelessHomeStyles.com,CODE000000002440,N,Insufficient Funds,21
2446,18,12,Upholstered Bench,Entryway Furniture,99.99,2020-08-17T13:33:58.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000002446,Y,SUCCESS,3
2473,18,12,Upholstered Bench,Entryway Furniture,99.99,2020-10-15T08:03:32.000-05:00,Rachel Evans,Germany,Munich,TimelessHomeStyles.com,CODE000000002473,Y,SUCCESS,3
2482,1,12,Upholstered Bench,Entryway Furniture,99.99,2020-06-20T08:45:56.000-05:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000002482,N,Network Error,3
1882,6,8,Modular Bookcase,Home Office Furniture,199.99,2020-10-02T08:26:47.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000001882,N,Network Error,3
1889,8,8,Modular Bookcase,Home Office Furniture,199.99,2020-10-27T23:49:34.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000001889,Y,SUCCESS,21
1918,7,8,Modular Bookcase,Home Office Furniture,199.99,2020-07-08T08:49:14.000-05:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000001918,N,Insufficient Funds,3
1938,13,8,Modular Bookcase,Home Office Furniture,199.99,2020-10-09T04:27:05.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000001938,N,Insufficient Funds,21
1955,16,8,Modular Bookcase,Home Office Furniture,199.99,2020-07-16T19:31:01.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000001955,Y,SUCCESS,3
1984,16,8,Modular Bookcase,Home Office Furniture,199.99,2020-07-16T06:48:14.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000001984,Y,SUCCESS,3
1994,12,8,Modular Bookcase,Home Office Furniture,199.99,2021-03-12T12:45:23.000-06:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000001994,N,Insufficient Funds,3
1999,9,8,Modular Bookcase,Home Office Furniture,199.99,2021-12-03T16:32:51.000-06:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000001999,N,Network Error,3
2012,7,8,Modular Bookcase,Home Office Furniture,199.99,2021-03-02T16:55:10.000-06:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000002012,Y,SUCCESS,3
2023,20,8,Modular Bookcase,Home Office Furniture,199.99,2020-10-16T07:46:05.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000002023,Y,SUCCESS,21
2039,2,8,Modular Bookcase,Home Office Furniture,199.99,2021-07-10T22:40:58.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000002039,N,Network Error,21
2060,5,8,Modular Bookcase,Home Office Furniture,199.99,2021-08-22T05:15:52.000-05:00,Eva Garcia,Germany,Cologne,CozyCornerDecor.com,CODE000000002060,N,Insufficient Funds,3
2077,6,8,Modular Bookcase,Home Office Furniture,199.99,2020-03-19T08:38:34.000-05:00,Frank Wilson,Canada,Calgary,CozyCornerDecor.com,CODE000000002077,Y,SUCCESS,3
2116,8,8,Modular Bookcase,Home Office Furniture,199.99,2020-04-08T09:38:47.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000002116,N,Network Error,21
2189,17,8,Modular Bookcase,Home Office Furniture,199.99,2021-03-19T19:23:15.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000002189,Y,SUCCESS,3
2203,4,8,Modular Bookcase,Home Office Furniture,199.99,2021-11-27T09:15:39.000-06:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000002203,N,Insufficient Funds,3
2226,2,8,Modular Bookcase,Home Office Furniture,199.99,2020-03-25T19:36:16.000-05:00,Bob Smith,USA,Los Angeles,CozyCornerDecor.com,CODE000000002226,Y,SUCCESS,21
2242,15,8,Modular Bookcase,Home Office Furniture,199.99,2020-12-18T23:52:39.000-06:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000002242,N,Insufficient Funds,3
2243,5,8,Modular Bookcase,Home Office Furniture,199.99,2020-04-17T17:13:17.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000002243,N,Network Error,3
2308,10,8,Modular Bookcase,Home Office Furniture,199.99,2020-03-11T15:48:07.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000002308,Y,SUCCESS,3
2338,7,8,Modular Bookcase,Home Office Furniture,199.99,2021-07-19T04:40:14.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000002338,N,Insufficient Funds,3
2385,1,8,Modular Bookcase,Home Office Furniture,199.99,2020-01-15T05:38:01.000-06:00,Alice Johnson,USA,Phoenix,TimelessHomeStyles.com,CODE000000002385,Y,SUCCESS,3
2408,19,8,Modular Bookcase,Home Office Furniture,199.99,2021-08-10T11:44:11.000-05:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000002408,N,Insufficient Funds,3
2411,1,8,Modular Bookcase,Home Office Furniture,199.99,2021-03-13T15:01:18.000-06:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000002411,N,Network Error,3
2433,9,8,Modular Bookcase,Home Office Furniture,199.99,2020-10-15T12:14:25.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000002433,N,Network Error,3
2467,9,8,Modular Bookcase,Home Office Furniture,199.99,2020-07-14T10:00:24.000-05:00,Ivy Clark,Australia,Melbourne,TimelessHomeStyles.com,CODE000000002467,Y,SUCCESS,3
1878,5,11,Vanity Dresser,Bedroom Furniture,189.99,2021-04-27T16:11:15.000-05:00,Eva Garcia,Germany,Cologne,TimelessHomeStyles.com,CODE000000001878,N,Insufficient Funds,3
1900,7,11,Vanity Dresser,Bedroom Furniture,189.99,2020-07-08T19:33:31.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000001900,N,Network Error,3
1920,14,11,Vanity Dresser,Bedroom Furniture,189.99,2020-10-13T05:04:36.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000001920,N,Network Error,3
1923,4,11,Vanity Dresser,Bedroom Furniture,189.99,2021-11-22T05:54:21.000-06:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000001923,Y,SUCCESS,3
1933,4,11,Vanity Dresser,Bedroom Furniture,189.99,2021-12-14T22:52:30.000-06:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000001933,N,Network Error,3
1940,18,11,Vanity Dresser,Bedroom Furniture,189.99,2020-09-28T06:27:59.000-05:00,Rachel Evans,Germany,Munich,TimelessHomeStyles.com,CODE000000001940,Y,SUCCESS,3
1941,13,11,Vanity Dresser,Bedroom Furniture,189.99,2020-08-09T06:09:16.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000001941,Y,SUCCESS,21
1951,20,11,Vanity Dresser,Bedroom Furniture,189.99,2020-08-26T21:43:27.000-05:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000001951,Y,SUCCESS,21
1953,6,11,Vanity Dresser,Bedroom Furniture,189.99,2020-03-20T12:34:03.000-05:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000001953,N,Insufficient Funds,3
1956,19,11,Vanity Dresser,Bedroom Furniture,189.99,2020-08-06T20:40:18.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000001956,N,Network Error,3
2036,16,11,Vanity Dresser,Bedroom Furniture,189.99,2020-03-26T22:44:21.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002036,Y,SUCCESS,3
2052,16,11,Vanity Dresser,Bedroom Furniture,189.99,2020-10-11T13:08:45.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000002052,N,Network Error,3
2061,15,11,Vanity Dresser,Bedroom Furniture,189.99,2020-09-17T22:09:24.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000002061,Y,SUCCESS,3
2076,10,11,Vanity Dresser,Bedroom Furniture,189.99,2021-08-06T16:43:20.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000002076,Y,SUCCESS,3
2136,17,11,Vanity Dresser,Bedroom Furniture,189.99,2020-01-09T03:59:12.000-06:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002136,N,Insufficient Funds,3
2195,11,11,Vanity Dresser,Bedroom Furniture,189.99,2020-02-09T09:53:00.000-06:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000002195,N,Insufficient Funds,3
2208,18,11,Vanity Dresser,Bedroom Furniture,189.99,2021-05-01T17:59:53.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000002208,N,Network Error,3
2225,19,11,Vanity Dresser,Bedroom Furniture,189.99,2020-06-11T09:25:46.000-05:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000002225,N,Insufficient Funds,3
2228,13,11,Vanity Dresser,Bedroom Furniture,189.99,2020-02-13T00:51:28.000-06:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000002228,N,Network Error,21
2246,13,11,Vanity Dresser,Bedroom Furniture,189.99,2020-04-17T08:09:53.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000002246,N,Insufficient Funds,21
2322,7,11,Vanity Dresser,Bedroom Furniture,189.99,2021-05-25T10:08:28.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000002322,Y,SUCCESS,3
2325,2,11,Vanity Dresser,Bedroom Furniture,189.99,2020-08-19T02:52:29.000-05:00,Bob Smith,USA,Los Angeles,CozyCornerDecor.com,CODE000000002325,N,Network Error,21
2327,4,11,Vanity Dresser,Bedroom Furniture,189.99,2021-09-10T12:35:12.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000002327,N,Network Error,3
2349,8,11,Vanity Dresser,Bedroom Furniture,189.99,2020-04-25T12:34:46.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000002349,Y,SUCCESS,21
2358,20,11,Vanity Dresser,Bedroom Furniture,189.99,2021-12-20T00:34:21.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000002358,N,Insufficient Funds,21
2381,11,11,Vanity Dresser,Bedroom Furniture,189.99,2020-07-05T20:39:41.000-05:00,Karen Young,Germany,Frankfurt,CozyCornerDecor.com,CODE000000002381,N,Network Error,3
2386,1,11,Vanity Dresser,Bedroom Furniture,189.99,2020-07-18T21:59:27.000-05:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000002386,N,Network Error,3
2396,20,11,Vanity Dresser,Bedroom Furniture,189.99,2020-12-29T19:27:38.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000002396,Y,SUCCESS,21
2406,5,11,Vanity Dresser,Bedroom Furniture,189.99,2021-04-13T01:17:29.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000002406,N,Insufficient Funds,3
2418,16,11,Vanity Dresser,Bedroom Furniture,189.99,2020-06-21T02:38:37.000-05:00,Peter Adams,Australia,Perth,HomeHavenFurniture.com,CODE000000002418,Y,SUCCESS,3
2463,7,11,Vanity Dresser,Bedroom Furniture,189.99,2020-01-09T01:24:38.000-06:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000002463,Y,SUCCESS,3
1886,20,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-04-22T10:01:12.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000001886,N,Insufficient Funds,21
1892,11,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-08-14T18:10:24.000-05:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000001892,Y,SUCCESS,3
1912,7,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-02-28T23:07:28.000-06:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000001912,N,Insufficient Funds,3
1917,12,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-02-02T16:41:49.000-06:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000001917,N,Insufficient Funds,3
1935,20,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-12-03T05:38:53.000-06:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000001935,N,Network Error,21
1950,2,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-01-12T18:48:57.000-06:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000001950,Y,SUCCESS,21
2024,17,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-06-15T13:23:21.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002024,Y,SUCCESS,3
2074,13,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-05-14T00:11:49.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000002074,Y,SUCCESS,21
2093,17,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-04-23T10:02:30.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000002093,N,Network Error,3
2100,7,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-24T03:21:21.000-05:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000002100,N,Insufficient Funds,3
2117,9,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-08-06T16:26:42.000-05:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000002117,N,Insufficient Funds,3
2121,18,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-07-07T01:16:37.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000002121,Y,SUCCESS,3
2122,14,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-21T22:56:47.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000002122,Y,SUCCESS,3
2128,10,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-12-31T08:18:23.000-06:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000002128,N,Insufficient Funds,3
2134,9,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-10T06:31:00.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000002134,Y,SUCCESS,3
2160,14,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-04-08T17:25:11.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000002160,N,Insufficient Funds,3
2186,3,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-01-14T22:10:13.000-06:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000002186,Y,SUCCESS,3
2214,4,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-01-18T02:45:43.000-06:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000002214,N,Network Error,3
2218,12,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-10-30T21:14:01.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000002218,Y,SUCCESS,3
2296,20,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-03-26T04:56:34.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000002296,Y,SUCCESS,21
2297,10,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-12-26T08:11:03.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000002297,N,Network Error,3
2346,6,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-09-30T15:13:38.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000002346,N,Network Error,3
2384,11,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-05-31T21:22:12.000-05:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000002384,N,Network Error,3
2398,16,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-06T10:38:43.000-05:00,Peter Adams,Australia,Perth,CozyCornerDecor.com,CODE000000002398,Y,SUCCESS,3
2420,4,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-10-25T21:27:33.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000002420,Y,SUCCESS,3
