order_id,customer_id,product_id,product_name,product_category,price,random_timestamp,customer_name,country,city,unique_code
810,9,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-07-14T12:08:01.000-05:00,Ivy Clark,Australia,Melbourne,CODE810
828,11,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-03-04T20:55:48.000-06:00,Karen Young,Germany,Frankfurt,CODE828
919,7,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-06-05T22:06:36.000-05:00,Grace Thompson,Germany,Frankfurt,CODE919
924,18,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-03-03T18:56:50.000-06:00,Rachel Evans,Germany,Munich,CODE924
937,17,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-01-09T19:42:05.000-06:00,Quinn Baker,Australia,Perth,CODE937
942,17,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-01-07T10:54:59.000-06:00,Quinn Baker,Australia,Perth,CODE942
971,16,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-10-05T03:29:55.000-05:00,Peter Adams,Australia,Perth,CODE971
1029,14,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-02-12T22:51:04.000-06:00,Nathan King,Canada,Calgary,CODE102
1035,3,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-08-19T18:42:36.000-05:00,Catherine Lee,Canada,Toronto,CODE103
1041,20,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-07-02T05:04:13.000-05:00,Tina Rodriguez,USA,Chicago,CODE104
1071,5,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-02-23T01:51:59.000-06:00,Eva Garcia,Germany,Cologne,CODE107
1079,16,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-01-14T19:06:26.000-06:00,Peter Adams,Australia,Perth,CODE107
1085,10,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-10-01T00:59:07.000-05:00,Jack Lewis,Australia,Perth,CODE108
1112,13,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-11-25T06:06:01.000-06:00,Mona Hall,Germany,Berlin,CODE111
1146,5,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-09-21T19:20:07.000-05:00,Eva Garcia,Germany,Cologne,CODE114
1164,1,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-05-17T10:43:03.000-05:00,Alice Johnson,USA,Phoenix,CODE116
1186,1,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-05-02T06:21:07.000-05:00,Alice Johnson,USA,Phoenix,CODE118
1189,20,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-01-14T10:03:22.000-06:00,Tina Rodriguez,USA,Chicago,CODE118
1203,8,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-07-13T16:25:10.000-05:00,Harry Martinez,Canada,Vancouver,CODE120
1211,3,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-07-13T10:09:52.000-05:00,Catherine Lee,Canada,Toronto,CODE121
1214,20,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-01-09T19:59:52.000-06:00,Tina Rodriguez,USA,Chicago,CODE121
1219,7,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-10-20T18:58:07.000-05:00,Grace Thompson,Germany,Frankfurt,CODE121
706,4,17,Kids Bunk Bed,Kids Furniture,249.99,2020-06-16T21:13:04.000-05:00,Daniel Brown,Australia,Melbourne,CODE706
709,17,17,Kids Bunk Bed,Kids Furniture,249.99,2021-02-26T02:56:57.000-06:00,Quinn Baker,Australia,Perth,CODE709
724,3,17,Kids Bunk Bed,Kids Furniture,249.99,2021-05-15T15:17:41.000-05:00,Catherine Lee,Canada,Toronto,CODE724
738,14,17,Kids Bunk Bed,Kids Furniture,249.99,2021-12-18T11:51:11.000-06:00,Nathan King,Canada,Calgary,CODE738
744,13,17,Kids Bunk Bed,Kids Furniture,249.99,2020-03-30T20:23:44.000-05:00,Mona Hall,Germany,Berlin,CODE744
762,6,17,Kids Bunk Bed,Kids Furniture,249.99,2021-06-29T05:14:19.000-05:00,Frank Wilson,Canada,Calgary,CODE762
767,11,17,Kids Bunk Bed,Kids Furniture,249.99,2021-11-07T22:46:02.000-06:00,Karen Young,Germany,Frankfurt,CODE767
770,1,17,Kids Bunk Bed,Kids Furniture,249.99,2021-02-20T23:20:09.000-06:00,Alice Johnson,USA,Phoenix,CODE770
780,4,17,Kids Bunk Bed,Kids Furniture,249.99,2021-11-06T12:08:01.000-05:00,Daniel Brown,Australia,Melbourne,CODE780
785,13,17,Kids Bunk Bed,Kids Furniture,249.99,2020-06-04T04:16:04.000-05:00,Mona Hall,Germany,Berlin,CODE785
794,17,17,Kids Bunk Bed,Kids Furniture,249.99,2020-02-27T19:01:14.000-06:00,Quinn Baker,Australia,Perth,CODE794
823,14,17,Kids Bunk Bed,Kids Furniture,249.99,2020-09-24T21:09:39.000-05:00,Nathan King,Canada,Calgary,CODE823
833,8,17,Kids Bunk Bed,Kids Furniture,249.99,2020-09-16T01:38:21.000-05:00,Harry Martinez,Canada,Vancouver,CODE833
864,13,17,Kids Bunk Bed,Kids Furniture,249.99,2020-03-14T03:59:10.000-05:00,Mona Hall,Germany,Berlin,CODE864
867,15,17,Kids Bunk Bed,Kids Furniture,249.99,2021-11-03T18:58:31.000-05:00,Olivia Scott,Canada,Calgary,CODE867
891,20,17,Kids Bunk Bed,Kids Furniture,249.99,2021-09-09T08:35:02.000-05:00,Tina Rodriguez,USA,Chicago,CODE891
910,19,17,Kids Bunk Bed,Kids Furniture,249.99,2021-04-13T12:29:16.000-05:00,Sam Phillips,Canada,Montreal,CODE910
917,4,17,Kids Bunk Bed,Kids Furniture,249.99,2021-09-30T09:45:42.000-05:00,Daniel Brown,Australia,Melbourne,CODE917
931,4,17,Kids Bunk Bed,Kids Furniture,249.99,2021-01-13T22:32:48.000-06:00,Daniel Brown,Australia,Melbourne,CODE931
948,8,17,Kids Bunk Bed,Kids Furniture,249.99,2021-01-21T16:03:43.000-06:00,Harry Martinez,Canada,Vancouver,CODE948
950,18,17,Kids Bunk Bed,Kids Furniture,249.99,2021-11-18T09:50:26.000-06:00,Rachel Evans,Germany,Munich,CODE950
956,2,17,Kids Bunk Bed,Kids Furniture,249.99,2020-03-16T17:44:48.000-05:00,Bob Smith,USA,Los Angeles,CODE956
992,10,17,Kids Bunk Bed,Kids Furniture,249.99,2021-11-08T00:06:30.000-06:00,Jack Lewis,Australia,Perth,CODE992
1000,19,17,Kids Bunk Bed,Kids Furniture,249.99,2020-08-31T13:12:42.000-05:00,Sam Phillips,Canada,Montreal,CODE100
1019,1,17,Kids Bunk Bed,Kids Furniture,249.99,2020-02-09T17:47:52.000-06:00,Alice Johnson,USA,Phoenix,CODE101
1021,4,17,Kids Bunk Bed,Kids Furniture,249.99,2021-07-17T23:36:18.000-05:00,Daniel Brown,Australia,Melbourne,CODE102
1074,18,17,Kids Bunk Bed,Kids Furniture,249.99,2020-04-19T23:38:48.000-05:00,Rachel Evans,Germany,Munich,CODE107
1123,18,17,Kids Bunk Bed,Kids Furniture,249.99,2020-05-06T06:06:34.000-05:00,Rachel Evans,Germany,Munich,CODE112
1124,12,17,Kids Bunk Bed,Kids Furniture,249.99,2020-02-28T04:23:21.000-06:00,Liam Walker,Australia,Adelaide,CODE112
1144,10,17,Kids Bunk Bed,Kids Furniture,249.99,2020-05-11T20:32:48.000-05:00,Jack Lewis,Australia,Perth,CODE114
1155,20,17,Kids Bunk Bed,Kids Furniture,249.99,2020-11-28T04:49:35.000-06:00,Tina Rodriguez,USA,Chicago,CODE115
1224,14,17,Kids Bunk Bed,Kids Furniture,249.99,2021-10-19T02:51:32.000-05:00,Nathan King,Canada,Calgary,CODE122
1226,9,17,Kids Bunk Bed,Kids Furniture,249.99,2020-09-20T16:58:51.000-05:00,Ivy Clark,Australia,Melbourne,CODE122
1239,20,17,Kids Bunk Bed,Kids Furniture,249.99,2020-02-05T06:58:11.000-06:00,Tina Rodriguez,USA,Chicago,CODE123
654,1,5,Oak Dining Table,Dining Room Furniture,399.99,2021-05-16T04:12:57.000-05:00,Alice Johnson,USA,Phoenix,CODE654
677,19,5,Oak Dining Table,Dining Room Furniture,399.99,2021-02-14T01:35:45.000-06:00,Sam Phillips,Canada,Montreal,CODE677
691,13,5,Oak Dining Table,Dining Room Furniture,399.99,2021-07-02T02:03:25.000-05:00,Mona Hall,Germany,Berlin,CODE691
746,1,5,Oak Dining Table,Dining Room Furniture,399.99,2021-03-26T17:57:37.000-05:00,Alice Johnson,USA,Phoenix,CODE746
804,20,5,Oak Dining Table,Dining Room Furniture,399.99,2021-03-26T13:21:38.000-05:00,Tina Rodriguez,USA,Chicago,CODE804
805,10,5,Oak Dining Table,Dining Room Furniture,399.99,2020-08-25T18:50:39.000-05:00,Jack Lewis,Australia,Perth,CODE805
839,11,5,Oak Dining Table,Dining Room Furniture,399.99,2020-07-18T12:37:05.000-05:00,Karen Young,Germany,Frankfurt,CODE839
843,2,5,Oak Dining Table,Dining Room Furniture,399.99,2020-07-27T05:07:47.000-05:00,Bob Smith,USA,Los Angeles,CODE843
847,7,5,Oak Dining Table,Dining Room Furniture,399.99,2021-02-28T17:52:22.000-06:00,Grace Thompson,Germany,Frankfurt,CODE847
897,1,5,Oak Dining Table,Dining Room Furniture,399.99,2021-02-26T06:17:29.000-06:00,Alice Johnson,USA,Phoenix,CODE897
903,3,5,Oak Dining Table,Dining Room Furniture,399.99,2021-01-05T20:34:45.000-06:00,Catherine Lee,Canada,Toronto,CODE903
915,7,5,Oak Dining Table,Dining Room Furniture,399.99,2021-06-23T17:07:26.000-05:00,Grace Thompson,Germany,Frankfurt,CODE915
934,8,5,Oak Dining Table,Dining Room Furniture,399.99,2021-02-22T19:16:53.000-06:00,Harry Martinez,Canada,Vancouver,CODE934
944,9,5,Oak Dining Table,Dining Room Furniture,399.99,2020-12-23T09:02:39.000-06:00,Ivy Clark,Australia,Melbourne,CODE944
967,20,5,Oak Dining Table,Dining Room Furniture,399.99,2020-09-29T05:02:56.000-05:00,Tina Rodriguez,USA,Chicago,CODE967
987,12,5,Oak Dining Table,Dining Room Furniture,399.99,2021-01-17T09:22:02.000-06:00,Liam Walker,Australia,Adelaide,CODE987
1002,13,5,Oak Dining Table,Dining Room Furniture,399.99,2021-11-14T10:26:57.000-06:00,Mona Hall,Germany,Berlin,CODE100
1004,7,5,Oak Dining Table,Dining Room Furniture,399.99,2021-01-22T04:35:37.000-06:00,Grace Thompson,Germany,Frankfurt,CODE100
1043,1,5,Oak Dining Table,Dining Room Furniture,399.99,2020-01-18T20:27:13.000-06:00,Alice Johnson,USA,Phoenix,CODE104
1073,3,5,Oak Dining Table,Dining Room Furniture,399.99,2020-02-07T10:21:44.000-06:00,Catherine Lee,Canada,Toronto,CODE107
1117,7,5,Oak Dining Table,Dining Room Furniture,399.99,2020-09-07T19:13:42.000-05:00,Grace Thompson,Germany,Frankfurt,CODE111
1160,3,5,Oak Dining Table,Dining Room Furniture,399.99,2020-12-04T15:09:52.000-06:00,Catherine Lee,Canada,Toronto,CODE116
1161,13,5,Oak Dining Table,Dining Room Furniture,399.99,2021-09-10T17:03:09.000-05:00,Mona Hall,Germany,Berlin,CODE116
1162,19,5,Oak Dining Table,Dining Room Furniture,399.99,2021-12-11T16:11:15.000-06:00,Sam Phillips,Canada,Montreal,CODE116
1175,16,5,Oak Dining Table,Dining Room Furniture,399.99,2020-05-11T15:19:24.000-05:00,Peter Adams,Australia,Perth,CODE117
1187,16,5,Oak Dining Table,Dining Room Furniture,399.99,2020-08-07T00:45:31.000-05:00,Peter Adams,Australia,Perth,CODE118
1194,15,5,Oak Dining Table,Dining Room Furniture,399.99,2021-07-12T06:06:25.000-05:00,Olivia Scott,Canada,Calgary,CODE119
1208,2,5,Oak Dining Table,Dining Room Furniture,399.99,2020-11-21T09:18:25.000-06:00,Bob Smith,USA,Los Angeles,CODE120
1228,9,5,Oak Dining Table,Dining Room Furniture,399.99,2021-03-14T08:27:03.000-05:00,Ivy Clark,Australia,Melbourne,CODE122
1244,19,5,Oak Dining Table,Dining Room Furniture,399.99,2020-06-17T08:17:55.000-05:00,Sam Phillips,Canada,Montreal,CODE124
637,6,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-07-20T16:40:37.000-05:00,Frank Wilson,Canada,Calgary,CODE637
643,9,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-02-27T15:49:49.000-06:00,Ivy Clark,Australia,Melbourne,CODE643
660,7,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-05-24T13:17:06.000-05:00,Grace Thompson,Germany,Frankfurt,CODE660
662,4,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-08-22T19:05:18.000-05:00,Daniel Brown,Australia,Melbourne,CODE662
676,17,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-08-24T16:50:39.000-05:00,Quinn Baker,Australia,Perth,CODE676
680,7,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-07-17T15:04:36.000-05:00,Grace Thompson,Germany,Frankfurt,CODE680
686,8,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-02-06T00:46:02.000-06:00,Harry Martinez,Canada,Vancouver,CODE686
710,16,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-07-11T14:47:16.000-05:00,Peter Adams,Australia,Perth,CODE710
714,16,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-07-13T18:36:12.000-05:00,Peter Adams,Australia,Perth,CODE714
727,20,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-09-03T14:22:06.000-05:00,Tina Rodriguez,USA,Chicago,CODE727
730,15,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-08-23T20:59:19.000-05:00,Olivia Scott,Canada,Calgary,CODE730
732,8,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-09-26T15:06:01.000-05:00,Harry Martinez,Canada,Vancouver,CODE732
735,10,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-08-02T00:06:09.000-05:00,Jack Lewis,Australia,Perth,CODE735
761,16,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-11-30T02:08:24.000-06:00,Peter Adams,Australia,Perth,CODE761
862,8,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-01-15T21:22:40.000-06:00,Harry Martinez,Canada,Vancouver,CODE862
899,18,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-11-08T02:25:00.000-06:00,Rachel Evans,Germany,Munich,CODE899
901,17,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-01-15T02:59:10.000-06:00,Quinn Baker,Australia,Perth,CODE901
933,18,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-06-06T04:23:56.000-05:00,Rachel Evans,Germany,Munich,CODE933
962,1,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-05-29T05:20:58.000-05:00,Alice Johnson,USA,Phoenix,CODE962
964,4,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-06-25T17:32:28.000-05:00,Daniel Brown,Australia,Melbourne,CODE964
1001,4,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-09-17T10:50:31.000-05:00,Daniel Brown,Australia,Melbourne,CODE100
1006,3,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-03-22T17:52:50.000-05:00,Catherine Lee,Canada,Toronto,CODE100
1033,16,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-04-24T04:50:40.000-05:00,Peter Adams,Australia,Perth,CODE103
1080,14,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-09-03T23:01:09.000-05:00,Nathan King,Canada,Calgary,CODE108
1087,20,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-05-28T19:32:15.000-05:00,Tina Rodriguez,USA,Chicago,CODE108
1115,13,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-02-09T04:16:42.000-06:00,Mona Hall,Germany,Berlin,CODE111
1128,10,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-07-14T00:48:22.000-05:00,Jack Lewis,Australia,Perth,CODE112
1143,19,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-10-16T03:39:44.000-05:00,Sam Phillips,Canada,Montreal,CODE114
1168,9,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-08-08T05:43:47.000-05:00,Ivy Clark,Australia,Melbourne,CODE116
1177,13,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-02-24T21:07:11.000-06:00,Mona Hall,Germany,Berlin,CODE117
1207,9,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-09-06T13:10:56.000-05:00,Ivy Clark,Australia,Melbourne,CODE120
1217,14,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-11-06T02:36:35.000-06:00,Nathan King,Canada,Calgary,CODE121
1232,5,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-08-31T23:49:56.000-05:00,Eva Garcia,Germany,Cologne,CODE123
1246,11,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-04-18T22:00:04.000-05:00,Karen Young,Germany,Frankfurt,CODE124
646,8,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-05-25T02:14:06.000-05:00,Harry Martinez,Canada,Vancouver,CODE646
650,10,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-12-28T01:32:58.000-06:00,Jack Lewis,Australia,Perth,CODE650
651,17,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-08-02T22:36:03.000-05:00,Quinn Baker,Australia,Perth,CODE651
657,4,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-06-09T11:09:25.000-05:00,Daniel Brown,Australia,Melbourne,CODE657
658,13,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-11-06T01:14:08.000-05:00,Mona Hall,Germany,Berlin,CODE658
683,3,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-09-29T09:01:44.000-05:00,Catherine Lee,Canada,Toronto,CODE683
726,8,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-07-30T16:18:13.000-05:00,Harry Martinez,Canada,Vancouver,CODE726
731,14,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-09-21T15:04:34.000-05:00,Nathan King,Canada,Calgary,CODE731
757,9,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-03-17T14:51:43.000-05:00,Ivy Clark,Australia,Melbourne,CODE757
825,14,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-01-01T12:29:34.000-06:00,Nathan King,Canada,Calgary,CODE825
887,9,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-01-29T12:10:54.000-06:00,Ivy Clark,Australia,Melbourne,CODE887
951,8,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-02-05T01:57:41.000-06:00,Harry Martinez,Canada,Vancouver,CODE951
958,20,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-11-16T20:19:17.000-06:00,Tina Rodriguez,USA,Chicago,CODE958
980,7,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-06-10T10:51:14.000-05:00,Grace Thompson,Germany,Frankfurt,CODE980
1017,11,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-06-23T15:35:19.000-05:00,Karen Young,Germany,Frankfurt,CODE101
1020,1,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-01-23T07:03:09.000-06:00,Alice Johnson,USA,Phoenix,CODE102
1062,10,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-08-03T06:30:33.000-05:00,Jack Lewis,Australia,Perth,CODE106
1063,8,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-05-29T01:37:20.000-05:00,Harry Martinez,Canada,Vancouver,CODE106
1064,5,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-10-28T01:13:14.000-05:00,Eva Garcia,Germany,Cologne,CODE106
1113,6,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-08-23T08:12:23.000-05:00,Frank Wilson,Canada,Calgary,CODE111
1142,2,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-01-16T02:40:15.000-06:00,Bob Smith,USA,Los Angeles,CODE114
1154,13,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-01-20T17:25:00.000-06:00,Mona Hall,Germany,Berlin,CODE115
1156,5,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-04-15T00:02:21.000-05:00,Eva Garcia,Germany,Cologne,CODE115
1171,1,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-06-19T11:54:07.000-05:00,Alice Johnson,USA,Phoenix,CODE117
1181,5,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-12-04T04:53:44.000-06:00,Eva Garcia,Germany,Cologne,CODE118
1185,8,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-01-06T21:46:04.000-06:00,Harry Martinez,Canada,Vancouver,CODE118
1188,20,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-01-23T08:56:13.000-06:00,Tina Rodriguez,USA,Chicago,CODE118
1204,1,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-04-16T01:31:29.000-05:00,Alice Johnson,USA,Phoenix,CODE120
685,18,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-10-28T11:52:45.000-05:00,Rachel Evans,Germany,Munich,CODE685
764,1,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-08-07T21:10:15.000-05:00,Alice Johnson,USA,Phoenix,CODE764
848,18,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-08-20T21:42:17.000-05:00,Rachel Evans,Germany,Munich,CODE848
911,14,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-11-06T20:23:44.000-05:00,Nathan King,Canada,Calgary,CODE911
912,20,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-22T18:55:03.000-05:00,Tina Rodriguez,USA,Chicago,CODE912
921,12,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-06-30T11:57:47.000-05:00,Liam Walker,Australia,Adelaide,CODE921
923,1,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-03-10T17:52:15.000-05:00,Alice Johnson,USA,Phoenix,CODE923
927,19,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-03-10T09:13:38.000-05:00,Sam Phillips,Canada,Montreal,CODE927
936,9,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-28T06:33:21.000-05:00,Ivy Clark,Australia,Melbourne,CODE936
959,2,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-07T09:59:08.000-06:00,Bob Smith,USA,Los Angeles,CODE959
978,16,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-12T22:39:53.000-06:00,Peter Adams,Australia,Perth,CODE978
982,8,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-01-04T18:10:17.000-06:00,Harry Martinez,Canada,Vancouver,CODE982
991,11,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-02-07T07:27:36.000-06:00,Karen Young,Germany,Frankfurt,CODE991
996,8,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-05-12T20:45:35.000-05:00,Harry Martinez,Canada,Vancouver,CODE996
1007,15,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-06-29T18:26:26.000-05:00,Olivia Scott,Canada,Calgary,CODE100
1018,2,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-05-25T09:27:18.000-05:00,Bob Smith,USA,Los Angeles,CODE101
1070,20,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-11-08T17:53:23.000-06:00,Tina Rodriguez,USA,Chicago,CODE107
1099,12,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-12-20T20:52:05.000-06:00,Liam Walker,Australia,Adelaide,CODE109
1104,13,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-11-27T13:39:27.000-06:00,Mona Hall,Germany,Berlin,CODE110
1119,3,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-06-01T03:06:00.000-05:00,Catherine Lee,Canada,Toronto,CODE111
1140,14,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-08-08T15:17:53.000-05:00,Nathan King,Canada,Calgary,CODE114
1178,14,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-05-13T08:40:19.000-05:00,Nathan King,Canada,Calgary,CODE117
1196,8,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-19T15:11:53.000-05:00,Harry Martinez,Canada,Vancouver,CODE119
1210,13,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-06-30T00:07:29.000-05:00,Mona Hall,Germany,Berlin,CODE121
1218,4,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-03-29T01:50:18.000-05:00,Daniel Brown,Australia,Melbourne,CODE121
635,14,12,Upholstered Bench,Entryway Furniture,99.99,2020-02-24T22:52:45.000-06:00,Nathan King,Canada,Calgary,CODE635
641,14,12,Upholstered Bench,Entryway Furniture,99.99,2020-07-25T10:05:24.000-05:00,Nathan King,Canada,Calgary,CODE641
647,4,12,Upholstered Bench,Entryway Furniture,99.99,2020-07-02T08:52:48.000-05:00,Daniel Brown,Australia,Melbourne,CODE647
681,9,12,Upholstered Bench,Entryway Furniture,99.99,2020-01-19T06:02:04.000-06:00,Ivy Clark,Australia,Melbourne,CODE681
692,6,12,Upholstered Bench,Entryway Furniture,99.99,2021-07-29T03:23:11.000-05:00,Frank Wilson,Canada,Calgary,CODE692
695,10,12,Upholstered Bench,Entryway Furniture,99.99,2021-04-16T13:53:02.000-05:00,Jack Lewis,Australia,Perth,CODE695
703,6,12,Upholstered Bench,Entryway Furniture,99.99,2020-12-09T17:13:00.000-06:00,Frank Wilson,Canada,Calgary,CODE703
759,17,12,Upholstered Bench,Entryway Furniture,99.99,2020-04-06T09:37:09.000-05:00,Quinn Baker,Australia,Perth,CODE759
829,12,12,Upholstered Bench,Entryway Furniture,99.99,2020-12-12T05:30:17.000-06:00,Liam Walker,Australia,Adelaide,CODE829
853,15,12,Upholstered Bench,Entryway Furniture,99.99,2020-02-20T11:29:26.000-06:00,Olivia Scott,Canada,Calgary,CODE853
875,6,12,Upholstered Bench,Entryway Furniture,99.99,2020-04-09T16:03:39.000-05:00,Frank Wilson,Canada,Calgary,CODE875
879,19,12,Upholstered Bench,Entryway Furniture,99.99,2021-01-02T16:23:51.000-06:00,Sam Phillips,Canada,Montreal,CODE879
889,20,12,Upholstered Bench,Entryway Furniture,99.99,2020-06-17T14:45:28.000-05:00,Tina Rodriguez,USA,Chicago,CODE889
895,18,12,Upholstered Bench,Entryway Furniture,99.99,2020-04-05T21:45:07.000-05:00,Rachel Evans,Germany,Munich,CODE895
930,4,12,Upholstered Bench,Entryway Furniture,99.99,2020-05-14T03:18:49.000-05:00,Daniel Brown,Australia,Melbourne,CODE930
960,16,12,Upholstered Bench,Entryway Furniture,99.99,2020-03-28T22:33:39.000-05:00,Peter Adams,Australia,Perth,CODE960
995,5,12,Upholstered Bench,Entryway Furniture,99.99,2021-12-21T07:41:49.000-06:00,Eva Garcia,Germany,Cologne,CODE995
1009,4,12,Upholstered Bench,Entryway Furniture,99.99,2020-03-30T04:48:35.000-05:00,Daniel Brown,Australia,Melbourne,CODE100
1010,10,12,Upholstered Bench,Entryway Furniture,99.99,2020-02-07T15:47:01.000-06:00,Jack Lewis,Australia,Perth,CODE101
1016,13,12,Upholstered Bench,Entryway Furniture,99.99,2020-09-18T08:22:31.000-05:00,Mona Hall,Germany,Berlin,CODE101
1066,4,12,Upholstered Bench,Entryway Furniture,99.99,2021-11-23T09:27:49.000-06:00,Daniel Brown,Australia,Melbourne,CODE106
1069,14,12,Upholstered Bench,Entryway Furniture,99.99,2021-08-08T21:39:31.000-05:00,Nathan King,Canada,Calgary,CODE106
1072,10,12,Upholstered Bench,Entryway Furniture,99.99,2021-11-18T11:02:53.000-06:00,Jack Lewis,Australia,Perth,CODE107
