order_id,customer_id,product_id,product_name,product_category,price,datetime,customer_name,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason,qty,payment_type
562,5,20,Standing Desk,Home Office Furniture,249.99,2021-10-12T14:02:23.000-05:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000000562,N,Insufficient Funds,5,Card
563,15,8,Modular Bookcase,Home Office Furniture,199.99,2020-05-22T06:05:24.000-05:00,Olivia Scott,Canada,Calgary,HomeHavenFurniture.com,CODE000000000563,N,Insufficient Funds,5,Internet Banking
564,8,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-06-16T07:49:39.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000000564,Y,SUCCESS,6,Internet Banking
565,17,13,Glass Console Table,Entryway Furniture,129.99,2021-03-19T05:25:47.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000000565,Y,SUCCESS,5,Card
566,4,12,Upholstered Bench,Entryway Furniture,99.99,2020-05-19T04:32:27.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000000566,Y,SUCCESS,5,Internet Banking
567,8,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-12-25T04:53:35.000-06:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000000567,N,Network Error,6,Card
568,13,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-10-18T03:27:11.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000568,N,Network Error,6,Internet Banking
569,10,20,Standing Desk,Home Office Furniture,249.99,2021-09-02T11:52:38.000-05:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000569,N,Insufficient Funds,5,Card
570,15,20,Standing Desk,Home Office Furniture,249.99,2021-03-11T02:36:27.000-06:00,Olivia Scott,Canada,Calgary,HomeHavenFurniture.com,CODE000000000570,N,Network Error,5,Internet Banking
571,4,17,Kids Bunk Bed,Kids Furniture,249.99,2020-12-10T21:01:26.000-06:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000000571,Y,SUCCESS,5,Card
572,4,14,TV Stand,Living Room Furniture,89.99,2020-01-13T05:11:17.000-06:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000000572,N,Network Error,5,Internet Banking
573,14,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-02-12T20:28:39.000-06:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000573,N,Network Error,5,Internet Banking
574,8,11,Vanity Dresser,Bedroom Furniture,189.99,2021-10-03T23:44:15.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000000574,Y,SUCCESS,6,Internet Banking
575,2,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-08-25T21:09:32.000-05:00,Bob Smith,USA,Los Angeles,CozyCornerDecor.com,CODE000000000575,Y,SUCCESS,6,Card
576,9,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-10-02T14:50:12.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000576,Y,SUCCESS,5,Internet Banking
577,4,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-04-20T07:19:53.000-05:00,Daniel Brown,Australia,Melbourne,HomeHavenFurniture.com,CODE000000000577,N,Network Error,5,Card
578,7,17,Kids Bunk Bed,Kids Furniture,249.99,2021-11-03T18:07:17.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000578,N,Insufficient Funds,5,Internet Banking
579,12,13,Glass Console Table,Entryway Furniture,129.99,2021-02-13T08:40:32.000-06:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000000579,Y,SUCCESS,5,Internet Banking
580,15,11,Vanity Dresser,Bedroom Furniture,189.99,2020-06-11T11:34:26.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000000580,N,Network Error,5,Card
581,18,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-09-29T02:59:23.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000000581,N,Insufficient Funds,5,Internet Banking
582,8,8,Modular Bookcase,Home Office Furniture,199.99,2021-01-27T22:42:03.000-06:00,Harry Martinez,Canada,Vancouver,CozyCornerDecor.com,CODE000000000582,Y,SUCCESS,6,Internet Banking
583,13,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-05-27T03:38:24.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000000583,N,Network Error,6,Internet Banking
584,9,20,Standing Desk,Home Office Furniture,249.99,2021-12-20T15:48:06.000-06:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000584,N,Network Error,5,UPI
585,17,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-03-30T00:52:09.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000585,N,Insufficient Funds,5,Internet Banking
586,1,8,Modular Bookcase,Home Office Furniture,199.99,2020-07-29T03:36:40.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000586,N,Insufficient Funds,5,Card
587,4,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-09-09T04:18:18.000-05:00,Daniel Brown,Australia,Melbourne,HomeHavenFurniture.com,CODE000000000587,N,Insufficient Funds,5,Card
588,17,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-11-28T22:55:33.000-06:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000000588,N,Network Error,5,Internet Banking
589,10,8,Modular Bookcase,Home Office Furniture,199.99,2020-07-06T18:41:26.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000000589,Y,SUCCESS,5,Internet Banking
590,13,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-04-28T19:58:58.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000590,Y,SUCCESS,6,Internet Banking
591,14,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-04-28T20:44:58.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000000591,Y,SUCCESS,5,UPI
592,13,14,TV Stand,Living Room Furniture,89.99,2021-02-18T08:27:06.000-06:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000592,Y,SUCCESS,6,Card
593,4,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-11-15T13:49:06.000-06:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000000593,N,Network Error,5,Internet Banking
594,5,12,Upholstered Bench,Entryway Furniture,99.99,2021-01-20T14:30:09.000-06:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000000594,Y,SUCCESS,5,Internet Banking
595,1,8,Modular Bookcase,Home Office Furniture,199.99,2021-09-25T21:45:20.000-05:00,Alice Johnson,USA,Phoenix,CozyCornerDecor.com,CODE000000000595,N,Network Error,5,Card
596,16,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-09-03T05:32:02.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000000596,Y,SUCCESS,5,Internet Banking
597,18,17,Kids Bunk Bed,Kids Furniture,249.99,2021-02-14T10:22:28.000-06:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000000597,N,Insufficient Funds,5,Card
598,8,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-12-04T12:05:08.000-06:00,Harry Martinez,Canada,Vancouver,CozyCornerDecor.com,CODE000000000598,N,Insufficient Funds,6,Card
599,8,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-11-05T05:12:37.000-05:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000000599,N,Network Error,6,Card
600,14,14,TV Stand,Living Room Furniture,89.99,2021-04-22T19:00:43.000-05:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000000600,Y,SUCCESS,5,Internet Banking
601,14,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-11-07T06:20:00.000-06:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000000601,Y,SUCCESS,5,Card
602,9,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-09-04T23:57:26.000-05:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000000602,N,Insufficient Funds,5,Internet Banking
603,4,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-08-12T13:38:45.000-05:00,Daniel Brown,Australia,Melbourne,HomeHavenFurniture.com,CODE000000000603,Y,SUCCESS,5,Internet Banking
604,11,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-07-24T02:17:49.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000604,N,Insufficient Funds,5,Internet Banking
605,18,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-02-18T04:11:08.000-06:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000000605,Y,SUCCESS,5,Card
606,15,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-11-10T04:55:24.000-06:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000000606,Y,SUCCESS,5,Internet Banking
607,1,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-02-11T07:02:38.000-06:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000000607,N,Insufficient Funds,5,Internet Banking
608,7,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-02-21T19:01:44.000-06:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000608,N,Insufficient Funds,5,Internet Banking
609,2,13,Glass Console Table,Entryway Furniture,129.99,2021-04-16T19:02:33.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000000609,Y,SUCCESS,6,Card
610,10,4,Recliner Chair,Living Room Furniture,249.99,2021-01-26T04:27:50.000-06:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000000610,N,Insufficient Funds,5,Wallet
611,12,8,Modular Bookcase,Home Office Furniture,199.99,2021-03-31T10:42:19.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000000611,N,Insufficient Funds,5,Card
612,4,5,Oak Dining Table,Dining Room Furniture,399.99,2021-06-19T03:56:26.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000000612,N,Network Error,5,Card
613,18,13,Glass Console Table,Entryway Furniture,129.99,2021-02-15T12:06:00.000-06:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000000613,N,Insufficient Funds,5,UPI
614,11,11,Vanity Dresser,Bedroom Furniture,189.99,2020-09-21T22:58:37.000-05:00,Karen Young,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000000614,Y,SUCCESS,5,Card
615,1,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-06-13T15:14:18.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000615,Y,SUCCESS,5,Internet Banking
616,9,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-03-01T17:03:57.000-06:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000616,Y,SUCCESS,5,Internet Banking
617,13,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-08-24T15:58:01.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000000617,Y,SUCCESS,6,Internet Banking
618,12,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-05-22T14:01:31.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000000618,N,Network Error,5,Internet Banking
619,5,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-11-19T09:43:44.000-06:00,Eva Garcia,Germany,Cologne,CozyCornerDecor.com,CODE000000000619,N,Insufficient Funds,5,Internet Banking
620,11,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-01-04T14:27:08.000-06:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000000620,Y,SUCCESS,5,Internet Banking
621,7,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-12-09T20:30:07.000-06:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000000621,N,Insufficient Funds,5,Internet Banking
622,5,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-08-17T12:44:04.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000000622,N,Network Error,5,Internet Banking
623,18,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-08-26T22:43:20.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000000623,N,Network Error,5,Internet Banking
624,18,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-07-03T22:39:41.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000000624,N,Insufficient Funds,5,Internet Banking
625,13,13,Glass Console Table,Entryway Furniture,129.99,2020-02-03T20:32:11.000-06:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000000625,N,Insufficient Funds,6,Internet Banking
626,6,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-07-04T10:02:53.000-05:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000626,N,Insufficient Funds,5,Card
627,6,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-06-22T06:00:57.000-05:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000000627,N,Insufficient Funds,5,Internet Banking
628,17,5,Oak Dining Table,Dining Room Furniture,399.99,2020-08-08T15:28:37.000-05:00,Quinn Baker,Australia,Perth,HomeHavenFurniture.com,CODE000000000628,Y,SUCCESS,5,Card
629,6,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-09-29T06:34:16.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000000629,Y,SUCCESS,5,Internet Banking
630,12,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-06-13T21:54:22.000-05:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000000630,N,Insufficient Funds,5,Internet Banking
631,1,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-02-29T02:54:56.000-06:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000000631,N,Insufficient Funds,5,Card
632,9,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-10-23T16:17:14.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000000632,Y,SUCCESS,5,Internet Banking
633,3,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-02-04T14:07:03.000-06:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000000633,N,Insufficient Funds,5,Internet Banking
634,6,13,Glass Console Table,Entryway Furniture,129.99,2020-04-17T12:26:16.000-05:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000000634,N,Network Error,5,Internet Banking
635,4,5,Oak Dining Table,Dining Room Furniture,399.99,2021-10-13T03:38:48.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000635,Y,SUCCESS,5,Card
636,16,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-11-14T00:38:12.000-06:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000000636,N,Network Error,5,Internet Banking
637,10,13,Glass Console Table,Entryway Furniture,129.99,2020-01-14T14:27:34.000-06:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000637,N,Network Error,5,UPI
638,11,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-12-01T03:21:11.000-06:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000638,N,Network Error,5,Internet Banking
639,6,14,TV Stand,Living Room Furniture,89.99,2021-04-16T03:41:17.000-05:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000639,Y,SUCCESS,5,Internet Banking
640,8,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-01-03T04:10:42.000-06:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000000640,N,Insufficient Funds,6,Internet Banking
641,10,4,Recliner Chair,Living Room Furniture,249.99,2021-05-28T18:03:31.000-05:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000641,Y,SUCCESS,5,Card
642,11,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-10-02T12:08:27.000-05:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000000642,Y,SUCCESS,5,Internet Banking
643,4,8,Modular Bookcase,Home Office Furniture,199.99,2021-03-17T04:18:57.000-05:00,Daniel Brown,Australia,Melbourne,HomeHavenFurniture.com,CODE000000000643,Y,SUCCESS,5,Internet Banking
644,15,13,Glass Console Table,Entryway Furniture,129.99,2021-05-08T06:13:01.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000644,Y,SUCCESS,5,Internet Banking
645,19,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-11-29T07:47:27.000-06:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000000645,Y,SUCCESS,5,Internet Banking
646,18,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-10-18T22:43:09.000-05:00,Rachel Evans,Germany,Munich,TimelessHomeStyles.com,CODE000000000646,N,Network Error,5,Wallet
647,6,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-09-18T17:54:33.000-05:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000000647,N,Insufficient Funds,5,Internet Banking
648,20,5,Oak Dining Table,Dining Room Furniture,399.99,2020-10-23T02:50:06.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000000648,Y,SUCCESS,6,Internet Banking
649,18,14,TV Stand,Living Room Furniture,89.99,2020-11-24T05:20:06.000-06:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000000649,N,Network Error,5,Internet Banking
650,2,4,Recliner Chair,Living Room Furniture,249.99,2021-08-27T03:16:52.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000000650,N,Network Error,6,Internet Banking
651,10,13,Glass Console Table,Entryway Furniture,129.99,2020-02-29T11:24:35.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000000651,Y,SUCCESS,5,Internet Banking
652,3,8,Modular Bookcase,Home Office Furniture,199.99,2021-02-03T01:14:50.000-06:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000000652,Y,SUCCESS,5,Internet Banking
653,16,11,Vanity Dresser,Bedroom Furniture,189.99,2020-07-28T06:57:31.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000653,N,Network Error,5,Internet Banking
654,11,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-01-31T18:25:35.000-06:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000000654,Y,SUCCESS,5,Internet Banking
655,20,4,Recliner Chair,Living Room Furniture,249.99,2020-02-15T05:12:07.000-06:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000000655,N,Insufficient Funds,6,Internet Banking
656,10,11,Vanity Dresser,Bedroom Furniture,189.99,2021-06-13T09:38:41.000-05:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000000656,N,Insufficient Funds,5,Internet Banking
657,10,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-03-09T20:23:17.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000000657,Y,SUCCESS,5,Internet Banking
658,5,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-04-01T23:48:10.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000000658,Y,SUCCESS,5,Internet Banking
659,2,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-04-16T20:21:54.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000000659,Y,SUCCESS,6,Internet Banking
660,17,11,Vanity Dresser,Bedroom Furniture,189.99,2020-09-08T10:07:50.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000000660,Y,SUCCESS,5,Internet Banking
661,6,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-02-14T07:43:29.000-06:00,Frank Wilson,Canada,Calgary,CozyCornerDecor.com,CODE000000000661,N,Network Error,5,Internet Banking
662,12,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-01-19T00:46:47.000-06:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000000662,Y,SUCCESS,5,Internet Banking
663,19,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-05-05T12:33:20.000-05:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000000663,N,Network Error,5,UPI
664,1,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-09-02T17:02:21.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000000664,Y,SUCCESS,5,Internet Banking
665,3,8,Modular Bookcase,Home Office Furniture,199.99,2020-12-04T18:08:21.000-06:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000000665,N,Insufficient Funds,5,UPI
666,1,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-10-13T06:31:32.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000000666,N,Network Error,5,Internet Banking
667,17,20,Standing Desk,Home Office Furniture,249.99,2020-10-28T13:55:35.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000000667,Y,SUCCESS,5,Card
668,1,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-06-03T18:16:53.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000000668,Y,SUCCESS,5,Card
669,18,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-05-28T09:29:32.000-05:00,Rachel Evans,Germany,Munich,TimelessHomeStyles.com,CODE000000000669,Y,SUCCESS,5,Internet Banking
670,13,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-06-04T03:27:16.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000000670,N,Insufficient Funds,6,Internet Banking
671,15,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-01-13T22:25:01.000-06:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000000671,N,Network Error,5,Internet Banking
672,14,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-08-16T06:30:22.000-05:00,Nathan King,Canada,Calgary,CozyCornerDecor.com,CODE000000000672,N,Network Error,5,Internet Banking
673,18,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-10-14T05:47:11.000-05:00,Rachel Evans,Germany,Munich,CozyCornerDecor.com,CODE000000000673,Y,SUCCESS,5,Internet Banking
674,4,8,Modular Bookcase,Home Office Furniture,199.99,2020-05-27T18:57:11.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000674,Y,SUCCESS,5,Internet Banking
675,8,12,Upholstered Bench,Entryway Furniture,99.99,2021-04-17T03:01:43.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000000675,N,Network Error,6,Card
676,1,8,Modular Bookcase,Home Office Furniture,199.99,2021-04-20T03:33:07.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000676,Y,SUCCESS,5,Internet Banking
677,8,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-13T06:40:53.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000000677,N,Insufficient Funds,6,Internet Banking
678,16,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-01-21T17:45:28.000-06:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000678,Y,SUCCESS,5,Card
679,4,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-12-01T02:29:22.000-06:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000679,Y,SUCCESS,5,Internet Banking
680,8,5,Oak Dining Table,Dining Room Furniture,399.99,2021-05-06T16:04:00.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000000680,N,Insufficient Funds,6,Card
681,17,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-11-08T00:21:56.000-06:00,Quinn Baker,Australia,Perth,CozyCornerDecor.com,CODE000000000681,N,Insufficient Funds,5,Card
682,14,5,Oak Dining Table,Dining Room Furniture,399.99,2021-09-23T03:49:08.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000000682,Y,SUCCESS,5,Internet Banking
683,8,20,Standing Desk,Home Office Furniture,249.99,2021-12-30T07:58:47.000-06:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000000683,Y,SUCCESS,6,Internet Banking
684,8,4,Recliner Chair,Living Room Furniture,249.99,2021-07-16T03:57:46.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000000684,N,Network Error,6,Internet Banking
685,11,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-02-17T21:06:03.000-06:00,Karen Young,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000000685,N,Network Error,5,Internet Banking
686,9,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-07-05T20:11:34.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000000686,Y,SUCCESS,5,Internet Banking
687,9,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-09-08T00:19:18.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000000687,Y,SUCCESS,5,Internet Banking
688,11,8,Modular Bookcase,Home Office Furniture,199.99,2020-07-02T11:49:07.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000000688,N,Insufficient Funds,5,Internet Banking
689,13,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-08-15T00:30:59.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000000689,Y,SUCCESS,6,Internet Banking
690,2,17,Kids Bunk Bed,Kids Furniture,249.99,2021-10-15T16:42:13.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000000690,N,Insufficient Funds,6,Card
691,13,13,Glass Console Table,Entryway Furniture,129.99,2020-04-06T07:27:35.000-05:00,Mona Hall,Germany,Berlin,CozyCornerDecor.com,CODE000000000691,Y,SUCCESS,6,Internet Banking
692,10,14,TV Stand,Living Room Furniture,89.99,2020-05-01T08:35:15.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000000692,Y,SUCCESS,5,Internet Banking
693,9,12,Upholstered Bench,Entryway Furniture,99.99,2021-08-19T03:27:20.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000000693,Y,SUCCESS,5,Card
694,17,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-05-31T21:00:23.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000000694,N,Network Error,5,Internet Banking
695,1,11,Vanity Dresser,Bedroom Furniture,189.99,2020-04-02T02:20:39.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000000695,Y,SUCCESS,5,Card
