customer_id,product_id,order_id,product_name,product_category,price,random_timestamp,customer_name,country,city
20,3,3026,L-Shaped Sofa,Living Room Furniture,499.99,2020-08-30T13:58:37.000-05:00,Tina Rodriguez,USA,Chicago
15,3,3054,L-Shaped Sofa,Living Room Furniture,499.99,2021-06-11T10:01:56.000-05:00,Olivia Scott,Canada,Calgary
12,3,3065,L-Shaped Sofa,Living Room Furniture,499.99,2020-07-28T05:14:49.000-05:00,Liam Walker,Australia,Adelaide
2,3,3087,L-Shaped Sofa,Living Room Furniture,499.99,2021-10-03T18:33:07.000-05:00,Bob Smith,USA,Los Angeles
20,3,3104,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-09T03:50:44.000-05:00,Tina Rodriguez,USA,Chicago
9,12,2504,Upholstered Bench,Entryway Furniture,99.99,2021-05-27T18:53:18.000-05:00,Ivy Clark,Australia,Melbourne
10,12,2535,Upholstered Bench,Entryway Furniture,99.99,2021-02-17T05:15:56.000-06:00,Jack Lewis,Australia,Perth
12,12,2543,Upholstered Bench,Entryway Furniture,99.99,2021-11-05T00:28:08.000-05:00,Liam Walker,Australia,Adelaide
14,12,2596,Upholstered Bench,Entryway Furniture,99.99,2020-05-28T08:06:54.000-05:00,Nathan King,Canada,Calgary
2,12,2638,Upholstered Bench,Entryway Furniture,99.99,2021-01-03T21:55:41.000-06:00,Bob Smith,USA,Los Angeles
19,12,2671,Upholstered Bench,Entryway Furniture,99.99,2021-05-06T13:34:30.000-05:00,Sam Phillips,Canada,Montreal
14,12,2679,Upholstered Bench,Entryway Furniture,99.99,2020-11-16T06:02:49.000-06:00,Nathan King,Canada,Calgary
17,12,2703,Upholstered Bench,Entryway Furniture,99.99,2021-02-01T03:38:04.000-06:00,Quinn Baker,Australia,Perth
9,12,2725,Upholstered Bench,Entryway Furniture,99.99,2020-02-10T18:17:22.000-06:00,Ivy Clark,Australia,Melbourne
20,12,2739,Upholstered Bench,Entryway Furniture,99.99,2021-03-20T15:00:13.000-05:00,Tina Rodriguez,USA,Chicago
10,12,2760,Upholstered Bench,Entryway Furniture,99.99,2020-08-18T00:15:38.000-05:00,Jack Lewis,Australia,Perth
10,12,2768,Upholstered Bench,Entryway Furniture,99.99,2021-08-06T20:31:55.000-05:00,Jack Lewis,Australia,Perth
6,12,2793,Upholstered Bench,Entryway Furniture,99.99,2021-06-08T00:11:53.000-05:00,Frank Wilson,Canada,Calgary
9,12,2814,Upholstered Bench,Entryway Furniture,99.99,2021-01-12T21:27:13.000-06:00,Ivy Clark,Australia,Melbourne
1,12,2818,Upholstered Bench,Entryway Furniture,99.99,2021-05-20T22:12:47.000-05:00,Alice Johnson,USA,Phoenix
15,12,2844,Upholstered Bench,Entryway Furniture,99.99,2021-10-16T06:50:52.000-05:00,Olivia Scott,Canada,Calgary
4,12,2920,Upholstered Bench,Entryway Furniture,99.99,2020-05-02T05:07:17.000-05:00,Daniel Brown,Australia,Melbourne
20,12,2960,Upholstered Bench,Entryway Furniture,99.99,2020-11-09T05:24:18.000-06:00,Tina Rodriguez,USA,Chicago
2,12,2967,Upholstered Bench,Entryway Furniture,99.99,2021-10-10T02:12:12.000-05:00,Bob Smith,USA,Los Angeles
6,12,2987,Upholstered Bench,Entryway Furniture,99.99,2021-12-11T22:58:52.000-06:00,Frank Wilson,Canada,Calgary
2,12,2990,Upholstered Bench,Entryway Furniture,99.99,2021-12-19T20:05:28.000-06:00,Bob Smith,USA,Los Angeles
4,12,3000,Upholstered Bench,Entryway Furniture,99.99,2020-07-22T04:28:56.000-05:00,Daniel Brown,Australia,Melbourne
8,12,3033,Upholstered Bench,Entryway Furniture,99.99,2020-08-05T18:09:17.000-05:00,Harry Martinez,Canada,Vancouver
13,12,3051,Upholstered Bench,Entryway Furniture,99.99,2020-11-16T23:37:19.000-06:00,Mona Hall,Germany,Berlin
6,12,3097,Upholstered Bench,Entryway Furniture,99.99,2020-10-06T07:48:00.000-05:00,Frank Wilson,Canada,Calgary
4,12,3107,Upholstered Bench,Entryway Furniture,99.99,2020-07-09T09:36:33.000-05:00,Daniel Brown,Australia,Melbourne
14,8,2530,Modular Bookcase,Home Office Furniture,199.99,2020-06-23T19:59:09.000-05:00,Nathan King,Canada,Calgary
8,8,2550,Modular Bookcase,Home Office Furniture,199.99,2020-11-27T21:11:05.000-06:00,Harry Martinez,Canada,Vancouver
4,8,2599,Modular Bookcase,Home Office Furniture,199.99,2020-03-01T04:51:36.000-06:00,Daniel Brown,Australia,Melbourne
4,8,2641,Modular Bookcase,Home Office Furniture,199.99,2021-12-03T21:02:58.000-06:00,Daniel Brown,Australia,Melbourne
1,8,2658,Modular Bookcase,Home Office Furniture,199.99,2021-08-01T22:26:19.000-05:00,Alice Johnson,USA,Phoenix
15,8,2670,Modular Bookcase,Home Office Furniture,199.99,2021-12-12T03:42:16.000-06:00,Olivia Scott,Canada,Calgary
10,8,2688,Modular Bookcase,Home Office Furniture,199.99,2020-12-25T19:20:58.000-06:00,Jack Lewis,Australia,Perth
7,8,2701,Modular Bookcase,Home Office Furniture,199.99,2020-03-17T16:30:00.000-05:00,Grace Thompson,Germany,Frankfurt
3,8,2749,Modular Bookcase,Home Office Furniture,199.99,2020-02-16T20:28:16.000-06:00,Catherine Lee,Canada,Toronto
18,8,2781,Modular Bookcase,Home Office Furniture,199.99,2021-03-11T08:52:55.000-06:00,Rachel Evans,Germany,Munich
12,8,2870,Modular Bookcase,Home Office Furniture,199.99,2021-05-12T12:18:51.000-05:00,Liam Walker,Australia,Adelaide
8,8,2879,Modular Bookcase,Home Office Furniture,199.99,2020-03-03T08:32:34.000-06:00,Harry Martinez,Canada,Vancouver
9,8,2890,Modular Bookcase,Home Office Furniture,199.99,2021-11-17T15:55:07.000-06:00,Ivy Clark,Australia,Melbourne
10,8,2905,Modular Bookcase,Home Office Furniture,199.99,2020-09-13T10:23:33.000-05:00,Jack Lewis,Australia,Perth
3,8,2915,Modular Bookcase,Home Office Furniture,199.99,2021-09-17T12:01:54.000-05:00,Catherine Lee,Canada,Toronto
20,8,2928,Modular Bookcase,Home Office Furniture,199.99,2021-11-21T00:23:33.000-06:00,Tina Rodriguez,USA,Chicago
7,8,3057,Modular Bookcase,Home Office Furniture,199.99,2021-06-02T08:31:20.000-05:00,Grace Thompson,Germany,Frankfurt
5,8,3066,Modular Bookcase,Home Office Furniture,199.99,2021-04-11T10:10:13.000-05:00,Eva Garcia,Germany,Cologne
1,8,3078,Modular Bookcase,Home Office Furniture,199.99,2021-12-28T15:58:04.000-06:00,Alice Johnson,USA,Phoenix
5,8,3096,Modular Bookcase,Home Office Furniture,199.99,2021-06-28T08:08:03.000-05:00,Eva Garcia,Germany,Cologne
14,8,3109,Modular Bookcase,Home Office Furniture,199.99,2020-04-16T02:49:48.000-05:00,Nathan King,Canada,Calgary
10,8,3120,Modular Bookcase,Home Office Furniture,199.99,2021-06-14T21:33:52.000-05:00,Jack Lewis,Australia,Perth
3,11,2523,Vanity Dresser,Bedroom Furniture,189.99,2020-06-22T02:22:56.000-05:00,Catherine Lee,Canada,Toronto
15,11,2538,Vanity Dresser,Bedroom Furniture,189.99,2021-03-15T17:29:19.000-05:00,Olivia Scott,Canada,Calgary
5,11,2560,Vanity Dresser,Bedroom Furniture,189.99,2021-08-14T03:22:42.000-05:00,Eva Garcia,Germany,Cologne
17,11,2594,Vanity Dresser,Bedroom Furniture,189.99,2020-12-15T16:38:43.000-06:00,Quinn Baker,Australia,Perth
1,11,2604,Vanity Dresser,Bedroom Furniture,189.99,2020-12-29T09:41:00.000-06:00,Alice Johnson,USA,Phoenix
18,11,2621,Vanity Dresser,Bedroom Furniture,189.99,2020-04-24T05:59:38.000-05:00,Rachel Evans,Germany,Munich
15,11,2627,Vanity Dresser,Bedroom Furniture,189.99,2020-05-02T11:53:13.000-05:00,Olivia Scott,Canada,Calgary
8,11,2630,Vanity Dresser,Bedroom Furniture,189.99,2021-12-28T13:31:30.000-06:00,Harry Martinez,Canada,Vancouver
6,11,2637,Vanity Dresser,Bedroom Furniture,189.99,2020-09-29T03:55:44.000-05:00,Frank Wilson,Canada,Calgary
12,11,2664,Vanity Dresser,Bedroom Furniture,189.99,2020-12-10T20:00:55.000-06:00,Liam Walker,Australia,Adelaide
8,11,2675,Vanity Dresser,Bedroom Furniture,189.99,2021-06-30T09:33:42.000-05:00,Harry Martinez,Canada,Vancouver
12,11,2678,Vanity Dresser,Bedroom Furniture,189.99,2021-07-06T01:03:05.000-05:00,Liam Walker,Australia,Adelaide
11,11,2686,Vanity Dresser,Bedroom Furniture,189.99,2020-08-19T02:59:17.000-05:00,Karen Young,Germany,Frankfurt
14,11,2692,Vanity Dresser,Bedroom Furniture,189.99,2021-04-18T12:57:51.000-05:00,Nathan King,Canada,Calgary
14,11,2702,Vanity Dresser,Bedroom Furniture,189.99,2021-04-20T05:23:01.000-05:00,Nathan King,Canada,Calgary
7,11,2705,Vanity Dresser,Bedroom Furniture,189.99,2021-04-09T07:08:45.000-05:00,Grace Thompson,Germany,Frankfurt
14,11,2708,Vanity Dresser,Bedroom Furniture,189.99,2020-09-18T02:24:19.000-05:00,Nathan King,Canada,Calgary
8,11,2722,Vanity Dresser,Bedroom Furniture,189.99,2020-11-25T23:27:27.000-06:00,Harry Martinez,Canada,Vancouver
3,11,2724,Vanity Dresser,Bedroom Furniture,189.99,2021-08-23T13:36:07.000-05:00,Catherine Lee,Canada,Toronto
4,11,2730,Vanity Dresser,Bedroom Furniture,189.99,2021-08-24T05:48:58.000-05:00,Daniel Brown,Australia,Melbourne
20,11,2744,Vanity Dresser,Bedroom Furniture,189.99,2020-11-08T08:48:58.000-06:00,Tina Rodriguez,USA,Chicago
11,11,2762,Vanity Dresser,Bedroom Furniture,189.99,2021-07-29T10:23:30.000-05:00,Karen Young,Germany,Frankfurt
14,11,2779,Vanity Dresser,Bedroom Furniture,189.99,2020-08-10T10:56:59.000-05:00,Nathan King,Canada,Calgary
2,11,2782,Vanity Dresser,Bedroom Furniture,189.99,2020-10-22T17:31:14.000-05:00,Bob Smith,USA,Los Angeles
19,11,2800,Vanity Dresser,Bedroom Furniture,189.99,2021-04-08T16:31:15.000-05:00,Sam Phillips,Canada,Montreal
6,11,2821,Vanity Dresser,Bedroom Furniture,189.99,2021-09-16T11:26:03.000-05:00,Frank Wilson,Canada,Calgary
1,11,2827,Vanity Dresser,Bedroom Furniture,189.99,2020-03-30T00:08:31.000-05:00,Alice Johnson,USA,Phoenix
12,11,2848,Vanity Dresser,Bedroom Furniture,189.99,2020-06-21T05:45:31.000-05:00,Liam Walker,Australia,Adelaide
10,11,2857,Vanity Dresser,Bedroom Furniture,189.99,2020-07-07T04:58:09.000-05:00,Jack Lewis,Australia,Perth
18,11,2873,Vanity Dresser,Bedroom Furniture,189.99,2020-11-07T00:46:44.000-06:00,Rachel Evans,Germany,Munich
1,11,2898,Vanity Dresser,Bedroom Furniture,189.99,2020-07-27T18:41:11.000-05:00,Alice Johnson,USA,Phoenix
13,11,2921,Vanity Dresser,Bedroom Furniture,189.99,2021-12-16T07:09:54.000-06:00,Mona Hall,Germany,Berlin
19,11,2955,Vanity Dresser,Bedroom Furniture,189.99,2021-11-15T19:57:25.000-06:00,Sam Phillips,Canada,Montreal
17,11,2964,Vanity Dresser,Bedroom Furniture,189.99,2020-03-19T14:04:32.000-05:00,Quinn Baker,Australia,Perth
19,11,2979,Vanity Dresser,Bedroom Furniture,189.99,2021-02-09T03:49:19.000-06:00,Sam Phillips,Canada,Montreal
11,11,2984,Vanity Dresser,Bedroom Furniture,189.99,2020-11-23T05:18:06.000-06:00,Karen Young,Germany,Frankfurt
8,11,2986,Vanity Dresser,Bedroom Furniture,189.99,2020-06-22T03:32:37.000-05:00,Harry Martinez,Canada,Vancouver
1,11,2992,Vanity Dresser,Bedroom Furniture,189.99,2021-01-23T18:43:12.000-06:00,Alice Johnson,USA,Phoenix
15,11,2996,Vanity Dresser,Bedroom Furniture,189.99,2021-08-24T17:30:23.000-05:00,Olivia Scott,Canada,Calgary
8,11,3002,Vanity Dresser,Bedroom Furniture,189.99,2021-01-29T16:48:06.000-06:00,Harry Martinez,Canada,Vancouver
8,11,3011,Vanity Dresser,Bedroom Furniture,189.99,2020-02-12T05:04:38.000-06:00,Harry Martinez,Canada,Vancouver
6,11,3018,Vanity Dresser,Bedroom Furniture,189.99,2021-05-03T15:44:00.000-05:00,Frank Wilson,Canada,Calgary
12,11,3040,Vanity Dresser,Bedroom Furniture,189.99,2020-06-27T19:53:01.000-05:00,Liam Walker,Australia,Adelaide
7,11,3053,Vanity Dresser,Bedroom Furniture,189.99,2021-12-31T17:46:20.000-06:00,Grace Thompson,Germany,Frankfurt
1,11,3055,Vanity Dresser,Bedroom Furniture,189.99,2021-12-06T06:00:47.000-06:00,Alice Johnson,USA,Phoenix
14,11,3060,Vanity Dresser,Bedroom Furniture,189.99,2021-10-19T04:32:50.000-05:00,Nathan King,Canada,Calgary
2,11,3068,Vanity Dresser,Bedroom Furniture,189.99,2020-07-13T06:39:11.000-05:00,Bob Smith,USA,Los Angeles
17,11,3069,Vanity Dresser,Bedroom Furniture,189.99,2020-02-23T03:44:06.000-06:00,Quinn Baker,Australia,Perth
7,11,3114,Vanity Dresser,Bedroom Furniture,189.99,2020-10-04T01:10:28.000-05:00,Grace Thompson,Germany,Frankfurt
13,2,2540,Memory Foam Mattress,Bedroom Furniture,199.99,2021-02-23T16:10:46.000-06:00,Mona Hall,Germany,Berlin
11,2,2570,Memory Foam Mattress,Bedroom Furniture,199.99,2021-02-28T10:48:13.000-06:00,Karen Young,Germany,Frankfurt
9,2,2618,Memory Foam Mattress,Bedroom Furniture,199.99,2021-08-18T15:10:49.000-05:00,Ivy Clark,Australia,Melbourne
20,2,2623,Memory Foam Mattress,Bedroom Furniture,199.99,2020-03-07T07:15:17.000-06:00,Tina Rodriguez,USA,Chicago
19,2,2636,Memory Foam Mattress,Bedroom Furniture,199.99,2021-03-30T17:08:39.000-05:00,Sam Phillips,Canada,Montreal
15,2,2645,Memory Foam Mattress,Bedroom Furniture,199.99,2021-04-26T14:12:42.000-05:00,Olivia Scott,Canada,Calgary
7,2,2646,Memory Foam Mattress,Bedroom Furniture,199.99,2021-12-20T20:43:53.000-06:00,Grace Thompson,Germany,Frankfurt
11,2,2680,Memory Foam Mattress,Bedroom Furniture,199.99,2021-04-02T04:02:08.000-05:00,Karen Young,Germany,Frankfurt
19,2,2693,Memory Foam Mattress,Bedroom Furniture,199.99,2021-01-13T06:49:02.000-06:00,Sam Phillips,Canada,Montreal
6,2,2719,Memory Foam Mattress,Bedroom Furniture,199.99,2021-09-12T12:26:31.000-05:00,Frank Wilson,Canada,Calgary
8,2,2729,Memory Foam Mattress,Bedroom Furniture,199.99,2020-03-16T14:36:54.000-05:00,Harry Martinez,Canada,Vancouver
14,2,2734,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-10T14:41:59.000-05:00,Nathan King,Canada,Calgary
8,2,2745,Memory Foam Mattress,Bedroom Furniture,199.99,2020-07-24T07:47:55.000-05:00,Harry Martinez,Canada,Vancouver
2,2,2750,Memory Foam Mattress,Bedroom Furniture,199.99,2021-01-25T10:26:01.000-06:00,Bob Smith,USA,Los Angeles
7,2,2763,Memory Foam Mattress,Bedroom Furniture,199.99,2021-10-03T19:11:44.000-05:00,Grace Thompson,Germany,Frankfurt
8,2,2777,Memory Foam Mattress,Bedroom Furniture,199.99,2020-08-05T09:32:05.000-05:00,Harry Martinez,Canada,Vancouver
20,2,2789,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-11T02:52:15.000-06:00,Tina Rodriguez,USA,Chicago
7,2,2837,Memory Foam Mattress,Bedroom Furniture,199.99,2020-07-30T11:18:56.000-05:00,Grace Thompson,Germany,Frankfurt
11,2,2869,Memory Foam Mattress,Bedroom Furniture,199.99,2020-11-28T15:42:51.000-06:00,Karen Young,Germany,Frankfurt
10,2,2896,Memory Foam Mattress,Bedroom Furniture,199.99,2021-04-10T01:36:18.000-05:00,Jack Lewis,Australia,Perth
4,2,2934,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-25T15:22:07.000-05:00,Daniel Brown,Australia,Melbourne
13,2,2950,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-18T11:59:43.000-05:00,Mona Hall,Germany,Berlin
11,2,2957,Memory Foam Mattress,Bedroom Furniture,199.99,2021-09-03T08:30:27.000-05:00,Karen Young,Germany,Frankfurt
13,2,3004,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-27T05:10:37.000-05:00,Mona Hall,Germany,Berlin
14,2,3007,Memory Foam Mattress,Bedroom Furniture,199.99,2020-11-21T18:53:39.000-06:00,Nathan King,Canada,Calgary
2,2,3012,Memory Foam Mattress,Bedroom Furniture,199.99,2020-07-22T10:20:47.000-05:00,Bob Smith,USA,Los Angeles
19,2,3092,Memory Foam Mattress,Bedroom Furniture,199.99,2020-06-01T20:21:33.000-05:00,Sam Phillips,Canada,Montreal
18,2,3095,Memory Foam Mattress,Bedroom Furniture,199.99,2021-05-11T04:46:34.000-05:00,Rachel Evans,Germany,Munich
6,4,2509,Recliner Chair,Living Room Furniture,249.99,2020-10-24T00:25:53.000-05:00,Frank Wilson,Canada,Calgary
2,4,2528,Recliner Chair,Living Room Furniture,249.99,2021-11-03T01:07:41.000-05:00,Bob Smith,USA,Los Angeles
8,4,2531,Recliner Chair,Living Room Furniture,249.99,2021-01-16T16:39:10.000-06:00,Harry Martinez,Canada,Vancouver
9,4,2533,Recliner Chair,Living Room Furniture,249.99,2020-11-08T00:59:35.000-06:00,Ivy Clark,Australia,Melbourne
11,4,2542,Recliner Chair,Living Room Furniture,249.99,2021-03-08T14:44:43.000-06:00,Karen Young,Germany,Frankfurt
12,4,2567,Recliner Chair,Living Room Furniture,249.99,2020-12-15T03:19:29.000-06:00,Liam Walker,Australia,Adelaide
10,4,2572,Recliner Chair,Living Room Furniture,249.99,2020-10-17T00:53:13.000-05:00,Jack Lewis,Australia,Perth
2,4,2581,Recliner Chair,Living Room Furniture,249.99,2021-01-12T10:40:13.000-06:00,Bob Smith,USA,Los Angeles
8,4,2609,Recliner Chair,Living Room Furniture,249.99,2020-07-16T13:05:54.000-05:00,Harry Martinez,Canada,Vancouver
6,4,2711,Recliner Chair,Living Room Furniture,249.99,2021-03-05T17:55:41.000-06:00,Frank Wilson,Canada,Calgary
12,4,2755,Recliner Chair,Living Room Furniture,249.99,2020-07-24T08:13:33.000-05:00,Liam Walker,Australia,Adelaide
5,4,2759,Recliner Chair,Living Room Furniture,249.99,2020-02-21T00:49:20.000-06:00,Eva Garcia,Germany,Cologne
20,4,2769,Recliner Chair,Living Room Furniture,249.99,2021-05-19T13:24:49.000-05:00,Tina Rodriguez,USA,Chicago
17,4,2771,Recliner Chair,Living Room Furniture,249.99,2021-06-01T12:50:13.000-05:00,Quinn Baker,Australia,Perth
9,4,2776,Recliner Chair,Living Room Furniture,249.99,2021-07-19T10:47:59.000-05:00,Ivy Clark,Australia,Melbourne
10,4,2809,Recliner Chair,Living Room Furniture,249.99,2020-07-31T06:19:27.000-05:00,Jack Lewis,Australia,Perth
6,4,2843,Recliner Chair,Living Room Furniture,249.99,2020-04-11T02:19:57.000-05:00,Frank Wilson,Canada,Calgary
12,4,2867,Recliner Chair,Living Room Furniture,249.99,2020-08-07T01:23:13.000-05:00,Liam Walker,Australia,Adelaide
5,4,2895,Recliner Chair,Living Room Furniture,249.99,2020-01-30T20:28:02.000-06:00,Eva Garcia,Germany,Cologne
16,4,2900,Recliner Chair,Living Room Furniture,249.99,2021-01-13T06:28:19.000-06:00,Peter Adams,Australia,Perth
20,4,2908,Recliner Chair,Living Room Furniture,249.99,2020-11-29T16:46:13.000-06:00,Tina Rodriguez,USA,Chicago
2,4,2938,Recliner Chair,Living Room Furniture,249.99,2021-12-15T16:01:53.000-06:00,Bob Smith,USA,Los Angeles
7,4,2963,Recliner Chair,Living Room Furniture,249.99,2021-12-05T14:10:30.000-06:00,Grace Thompson,Germany,Frankfurt
14,4,2968,Recliner Chair,Living Room Furniture,249.99,2021-06-22T13:37:54.000-05:00,Nathan King,Canada,Calgary
17,4,2970,Recliner Chair,Living Room Furniture,249.99,2021-08-16T02:26:10.000-05:00,Quinn Baker,Australia,Perth
2,4,2985,Recliner Chair,Living Room Furniture,249.99,2020-05-08T18:51:02.000-05:00,Bob Smith,USA,Los Angeles
12,4,3010,Recliner Chair,Living Room Furniture,249.99,2021-08-06T22:37:56.000-05:00,Liam Walker,Australia,Adelaide
7,4,3013,Recliner Chair,Living Room Furniture,249.99,2021-08-10T23:05:53.000-05:00,Grace Thompson,Germany,Frankfurt
15,4,3021,Recliner Chair,Living Room Furniture,249.99,2020-08-11T19:55:07.000-05:00,Olivia Scott,Canada,Calgary
7,4,3022,Recliner Chair,Living Room Furniture,249.99,2021-03-13T06:49:49.000-06:00,Grace Thompson,Germany,Frankfurt
4,4,3030,Recliner Chair,Living Room Furniture,249.99,2021-02-05T21:41:37.000-06:00,Daniel Brown,Australia,Melbourne
13,4,3037,Recliner Chair,Living Room Furniture,249.99,2020-07-06T12:41:05.000-05:00,Mona Hall,Germany,Berlin
17,4,3039,Recliner Chair,Living Room Furniture,249.99,2021-05-08T18:22:51.000-05:00,Quinn Baker,Australia,Perth
15,4,3090,Recliner Chair,Living Room Furniture,249.99,2020-01-30T01:01:16.000-06:00,Olivia Scott,Canada,Calgary
18,13,2518,Glass Console Table,Entryway Furniture,129.99,2020-11-06T15:06:39.000-06:00,Rachel Evans,Germany,Munich
5,13,2520,Glass Console Table,Entryway Furniture,129.99,2020-06-25T01:53:15.000-05:00,Eva Garcia,Germany,Cologne
15,13,2537,Glass Console Table,Entryway Furniture,129.99,2020-05-10T21:06:55.000-05:00,Olivia Scott,Canada,Calgary
14,13,2546,Glass Console Table,Entryway Furniture,129.99,2020-10-19T10:21:36.000-05:00,Nathan King,Canada,Calgary
15,13,2595,Glass Console Table,Entryway Furniture,129.99,2020-02-01T18:46:27.000-06:00,Olivia Scott,Canada,Calgary
12,13,2622,Glass Console Table,Entryway Furniture,129.99,2020-10-26T09:18:06.000-05:00,Liam Walker,Australia,Adelaide
19,13,2628,Glass Console Table,Entryway Furniture,129.99,2020-11-15T23:17:41.000-06:00,Sam Phillips,Canada,Montreal
1,13,2632,Glass Console Table,Entryway Furniture,129.99,2020-09-22T20:54:30.000-05:00,Alice Johnson,USA,Phoenix
13,13,2634,Glass Console Table,Entryway Furniture,129.99,2020-03-30T06:50:16.000-05:00,Mona Hall,Germany,Berlin
12,13,2635,Glass Console Table,Entryway Furniture,129.99,2020-08-06T02:29:11.000-05:00,Liam Walker,Australia,Adelaide
1,13,2655,Glass Console Table,Entryway Furniture,129.99,2021-04-26T09:28:11.000-05:00,Alice Johnson,USA,Phoenix
10,13,2659,Glass Console Table,Entryway Furniture,129.99,2020-03-11T07:58:02.000-05:00,Jack Lewis,Australia,Perth
10,13,2682,Glass Console Table,Entryway Furniture,129.99,2020-08-16T10:51:08.000-05:00,Jack Lewis,Australia,Perth
11,13,2713,Glass Console Table,Entryway Furniture,129.99,2020-07-07T19:13:14.000-05:00,Karen Young,Germany,Frankfurt
4,13,2741,Glass Console Table,Entryway Furniture,129.99,2021-07-30T22:36:17.000-05:00,Daniel Brown,Australia,Melbourne
13,13,2790,Glass Console Table,Entryway Furniture,129.99,2020-01-27T23:42:57.000-06:00,Mona Hall,Germany,Berlin
16,13,2813,Glass Console Table,Entryway Furniture,129.99,2020-08-28T20:17:39.000-05:00,Peter Adams,Australia,Perth
16,13,2828,Glass Console Table,Entryway Furniture,129.99,2020-10-30T08:39:34.000-05:00,Peter Adams,Australia,Perth
14,13,2831,Glass Console Table,Entryway Furniture,129.99,2020-02-18T01:43:49.000-06:00,Nathan King,Canada,Calgary
1,13,2847,Glass Console Table,Entryway Furniture,129.99,2021-09-16T02:04:39.000-05:00,Alice Johnson,USA,Phoenix
19,13,2854,Glass Console Table,Entryway Furniture,129.99,2020-01-21T14:17:26.000-06:00,Sam Phillips,Canada,Montreal
16,13,2868,Glass Console Table,Entryway Furniture,129.99,2020-12-19T10:24:43.000-06:00,Peter Adams,Australia,Perth
5,13,2902,Glass Console Table,Entryway Furniture,129.99,2020-04-06T19:02:29.000-05:00,Eva Garcia,Germany,Cologne
10,13,2918,Glass Console Table,Entryway Furniture,129.99,2020-03-26T12:01:06.000-05:00,Jack Lewis,Australia,Perth
19,13,2933,Glass Console Table,Entryway Furniture,129.99,2021-09-01T16:58:58.000-05:00,Sam Phillips,Canada,Montreal
10,13,2958,Glass Console Table,Entryway Furniture,129.99,2021-04-15T01:20:32.000-05:00,Jack Lewis,Australia,Perth
9,13,2972,Glass Console Table,Entryway Furniture,129.99,2021-03-25T03:49:13.000-05:00,Ivy Clark,Australia,Melbourne
5,13,3008,Glass Console Table,Entryway Furniture,129.99,2020-09-06T13:18:21.000-05:00,Eva Garcia,Germany,Cologne
4,13,3017,Glass Console Table,Entryway Furniture,129.99,2021-06-12T02:02:24.000-05:00,Daniel Brown,Australia,Melbourne
17,13,3023,Glass Console Table,Entryway Furniture,129.99,2021-02-06T02:07:46.000-06:00,Quinn Baker,Australia,Perth
2,13,3047,Glass Console Table,Entryway Furniture,129.99,2021-01-28T23:36:50.000-06:00,Bob Smith,USA,Los Angeles
20,13,3050,Glass Console Table,Entryway Furniture,129.99,2021-09-20T10:33:29.000-05:00,Tina Rodriguez,USA,Chicago
9,18,2507,Nursery Rocking Chair,Kids Furniture,119.99,2020-04-09T20:40:22.000-05:00,Ivy Clark,Australia,Melbourne
7,18,2519,Nursery Rocking Chair,Kids Furniture,119.99,2020-10-25T14:13:43.000-05:00,Grace Thompson,Germany,Frankfurt
3,18,2549,Nursery Rocking Chair,Kids Furniture,119.99,2021-08-04T15:19:18.000-05:00,Catherine Lee,Canada,Toronto
4,18,2555,Nursery Rocking Chair,Kids Furniture,119.99,2020-06-25T21:04:50.000-05:00,Daniel Brown,Australia,Melbourne
20,18,2564,Nursery Rocking Chair,Kids Furniture,119.99,2021-08-13T23:54:35.000-05:00,Tina Rodriguez,USA,Chicago
10,18,2578,Nursery Rocking Chair,Kids Furniture,119.99,2020-12-22T01:40:09.000-06:00,Jack Lewis,Australia,Perth
12,18,2656,Nursery Rocking Chair,Kids Furniture,119.99,2020-09-29T04:17:48.000-05:00,Liam Walker,Australia,Adelaide
3,18,2695,Nursery Rocking Chair,Kids Furniture,119.99,2021-07-15T03:38:06.000-05:00,Catherine Lee,Canada,Toronto
8,18,2727,Nursery Rocking Chair,Kids Furniture,119.99,2021-01-15T21:05:23.000-06:00,Harry Martinez,Canada,Vancouver
4,18,2732,Nursery Rocking Chair,Kids Furniture,119.99,2021-05-12T08:55:30.000-05:00,Daniel Brown,Australia,Melbourne
3,18,2735,Nursery Rocking Chair,Kids Furniture,119.99,2020-08-25T02:30:08.000-05:00,Catherine Lee,Canada,Toronto
3,18,2761,Nursery Rocking Chair,Kids Furniture,119.99,2020-06-01T08:05:19.000-05:00,Catherine Lee,Canada,Toronto
9,18,2792,Nursery Rocking Chair,Kids Furniture,119.99,2021-08-29T16:22:26.000-05:00,Ivy Clark,Australia,Melbourne
4,18,2808,Nursery Rocking Chair,Kids Furniture,119.99,2021-04-30T13:35:15.000-05:00,Daniel Brown,Australia,Melbourne
3,18,2811,Nursery Rocking Chair,Kids Furniture,119.99,2021-10-23T10:54:58.000-05:00,Catherine Lee,Canada,Toronto
11,18,2823,Nursery Rocking Chair,Kids Furniture,119.99,2021-09-04T13:35:50.000-05:00,Karen Young,Germany,Frankfurt
2,18,2830,Nursery Rocking Chair,Kids Furniture,119.99,2020-11-11T12:55:38.000-06:00,Bob Smith,USA,Los Angeles
